Steps,Policy/Entropy,Policy/Learning Rate,Policy/Extrinsic Value Estimate,Environment/Cumulative Reward,Environment/Episode Length,Policy/Extrinsic Reward
2780000,1.4045216,0.00013351355,-0.22669865,-2.8456876918207854,1613.5,-2.8456877037882804
2790000,1.4043286,0.00013290106,-0.16902028,-2.273427902342519,1451.25,-2.27342790318653
2800000,1.4041075,0.00013228093,-0.19649816,-2.6718918312237494,1428.5555555555557,-2.671891819271776
2810000,1.4039702,0.00013169169,-0.21035597,-2.2668994839914376,1123.0,-2.2668994748964906
2820000,1.4039475,0.00013110177,-0.21050577,-2.380323921958916,1230.4,-2.380323940142989
2830000,1.4039806,0.00013049926,-0.22103432,-1.9437822230559374,789.1428571428571,-1.9437822380236216
2840000,1.403966,0.0001299054,-0.19036023,-2.5163645464280204,1423.0,-2.5163645508388677
2850000,1.4040152,0.00012930315,-0.24825071,-2.3991759514901787,1062.5714285714287,-2.399175927042961
2860000,1.4039587,0.00012869712,-0.19776505,-1.8319095937535166,1053.0,-1.8319095939397811
2870000,1.4038227,0.00012809508,-0.2092046,-2.0863552328997423,1460.0,-2.086355243410383
2880000,1.4036618,0.0001274968,-0.18322134,-2.7618190966313705,1439.5,-2.761819113045931
2890000,1.4035555,0.00012689657,-0.1834208,-2.1879208404861856,1430.75,-2.187920837663114
2900000,1.4034189,0.00012627692,-0.14605314,-2.6096123752649873,1454.4285714285713,-2.609612353146076
2910000,1.4033478,0.00012567782,-0.15177482,-2.0626610609081886,878.3333333333334,-2.0626610666513443
2920000,1.4033573,0.0001250994,-0.17413145,-2.2535283082397655,1502.6666666666667,-2.253528282046318
2930000,1.4034027,0.00012450613,-0.16505095,-2.559561302523232,1514.2222222222222,-2.5595613138543234
2940000,1.4032854,0.00012391122,-0.21972321,-1.9592001906324488,1232.8333333333333,-1.95920020279785
2950000,1.403181,0.00012331306,-0.2528733,-1.9231690877244214,725.0909090909091,-1.9231690805066715
2960000,1.4030343,0.00012269721,-0.2069976,-1.7926628090102563,758.5454545454545,-1.7926628399978985
2970000,1.402913,0.00012210065,-0.17624165,-2.5088852195534854,1668.8,-2.508885211497545
2980000,1.4028953,0.000121513935,-0.20783906,-2.3806427946158997,1108.7777777777778,-2.380642802351051
2990000,1.4028826,0.00012089638,-0.1999252,-2.2594456451479346,1332.0,-2.259445630386472
3000000,1.4028845,0.00012029259,-0.22367176,-2.4077547122724354,1219.4444444444443,-2.4077547267079353
3010000,1.4029084,0.00011970657,-0.23920599,-2.489904565794859,1247.6,-2.4899045914411544
3020000,1.4029372,0.00011910007,-0.20031422,-1.820486059722801,731.3333333333334,-1.8204860720369551
3030000,1.402922,0.0001184908,-0.21620542,-2.4951053078652228,1300.4285714285713,-2.495105328304427
3040000,1.4028198,0.00011789992,-0.17179957,-1.8032579672522844,755.8,-1.8032579720020294
3050000,1.4027559,0.00011729173,-0.19725625,-2.462934454237776,2115.5714285714284,-2.4629344354782785
3060000,1.4027184,0.00011668645,-0.15250887,-2.964573557022959,1981.0,-2.964573559165001
3070000,1.4025855,0.00011609991,-0.16143198,-1.5242035632383906,932.3333333333334,-1.524203549656603
3080000,1.4024879,0.00011550891,-0.14243713,-2.752933274838142,1884.25,-2.752933295443654
3090000,1.4024634,0.000114908995,-0.1457708,-2.902227453480009,2024.0,-2.9022274520248175
3100000,1.4023694,0.00011429858,-0.21965718,-3.0539030756441536,2077.2727272727275,-2.9974408715963365
3110000,1.4023676,0.000113698465,-0.1840376,-1.798770376880254,682.2857142857143,-2.0262397108599544
3120000,1.4023892,0.00011309839,-0.20957747,-2.463798676410483,1346.0,-2.4636042341589928
3130000,1.4024582,0.00011251113,-0.15810116,-2.8555012272670863,1475.4,-2.7904767530659833
3140000,1.402544,0.00011191261,-0.13729092,-2.311741268262267,1446.5,-2.3117412589490414
3150000,1.4027622,0.00011130332,-0.14484333,-0.9791959390568081,842.5,-0.9791959077119827
3160000,1.4028828,0.00011070676,-0.18995613,-3.1713129789198073,2071.090909090909,-3.1713129871270875
3170000,1.4029648,0.000110102774,-0.20228146,-2.8254511864441962,1516.3333333333333,-2.825451204346286
3180000,1.4029089,0.000109495566,-0.15781732,-2.1284454754398516,1018.1666666666666,-2.128445439040661
3190000,1.4028951,0.00010889412,-0.19740075,-2.346988088850464,1217.857142857143,-2.346988062773432
3200000,1.40296,0.00010829132,-0.23819627,-2.3394082217968792,1137.7777777777778,-2.339408203131623
3210000,1.40291,0.00010769499,-0.2661826,-2.624741966931403,1276.1818181818182,-2.624741943045096
3220000,1.4027399,0.000107099644,-0.2155964,-2.2667070558398135,1126.111111111111,-2.2667070221569805
3230000,1.4026217,0.0001065086,-0.18568839,-2.2029314535320736,1063.0,-2.202931453784307
3240000,1.4025854,0.00010590678,-0.2301076,-2.4384950304270854,1187.0,-2.438495053776673
3250000,1.4026124,0.00010529855,-0.21571277,-2.9859942331289253,1665.6666666666667,-2.9859942346811295
3260000,1.402616,0.00010469183,-0.18898508,-2.007473513794442,949.6666666666666,-2.00747349858284
3270000,1.4025866,0.0001040941,-0.22207087,-3.467703212867491,2324.25,-3.4677032120525837
3280000,1.4025481,0.00010351301,-0.22222349,-2.4900529355897256,1376.0,-2.4900529235601425
3290000,1.4025005,0.000102905775,-0.19684836,-2.491722760389426,1346.142857142857,-2.4917227774858475
3300000,1.4025111,0.000102294944,-0.21248804,-2.455640189127404,1454.2727272727273,-2.4556401764804665
3310000,1.4026176,0.000101703044,-0.22144336,-1.673247644561343,824.8,-1.6732476383447648
3320000,1.4028252,0.0001010814,-0.25231108,-1.9328352908736892,831.2857142857143,-1.9328353170837675
3330000,1.4030641,0.00010048045,-0.18158245,-2.313262464079474,1346.0,-2.3132624349423816
3340000,1.4031929,9.988737e-05,-0.17150418,-2.6434152165893465,2008.4,-2.643415258824825
3350000,1.4032038,9.92857e-05,-0.25235778,-2.4969629841158167,1679.2,-2.4869071915745735
3360000,1.4031715,9.870475e-05,-0.18042125,-2.2458130180602893,952.2857142857143,-2.2885195296257734
3370000,1.4031032,9.809151e-05,-0.18632966,-1.9407888884306885,1015.125,-1.9407888790592551
3380000,1.4029666,9.748194e-05,-0.2327103,-2.1454291055561043,1604.3333333333333,-2.1454291231930256
3390000,1.4028077,9.689118e-05,-0.10512626,-1.0010998398065567,789.75,-1.0010998472571373
3400000,1.402811,9.629232e-05,-0.15349567,-2.0800873873755337,2645.6,-2.0800873756408693
3410000,1.4029148,9.569447e-05,-0.18494856,-2.9232812164118513,1888.6666666666667,-2.9232811952630677
3420000,1.4029425,9.510234e-05,-0.16076413,-2.082880236984541,2117.6666666666665,-2.0828802635272345
3430000,1.402766,9.450105e-05,-0.13357759,-1.961018423549831,906.8333333333334,-1.9610184207558632
3440000,1.402662,9.389893e-05,-0.18545753,-2.4810557773259156,1889.3333333333333,-2.4810557837287583
3450000,1.4026254,9.329778e-05,-0.1489418,-3.1370760606369004,2652.5,-3.137076009064913
3460000,1.4024713,9.269401e-05,-0.13592432,-3.5327778046485037,2681.25,-3.5327777545899153
3470000,1.4023957,9.209829e-05,-0.121146515,-2.5838785748928785,1471.5,-2.583878591656685
3480000,1.4023764,9.149054e-05,-0.12981893,-2.6369496767777796,1814.5,-2.6369496881961823
3490000,1.4024664,9.088789e-05,-0.12197576,-2.9824145161655906,2403.875,-2.9824145138263702
3500000,1.4025306,9.031155e-05,-0.14113197,-1.703395700501278,1291.2,-1.7033957228064538
3510000,1.4025904,8.970715e-05,-0.15939307,-3.2298010639691106,1937.3333333333333,-3.229801053802172
3520000,1.4025841,8.909623e-05,-0.17247438,-1.6795667882892302,622.8,-1.6795668080449104
3530000,1.4025115,8.850148e-05,-0.17012769,-1.6756987498447415,1011.4166666666666,-1.7155474431135438
3540000,1.402393,8.790277e-05,-0.16567087,-1.5754838018212467,721.9,-1.5418354868888855
3550000,1.4023235,8.7310116e-05,-0.21007258,-1.8190719098201953,1147.8,-1.7967787019231103
3560000,1.4023238,8.670414e-05,-0.21465096,-2.090712290625864,1363.1666666666667,-2.090712278460463
3570000,1.4023217,8.610352e-05,-0.24311629,-1.534823372833092,668.0909090909091,-1.5348233919252048
3580000,1.4023222,8.551762e-05,-0.14899239,-1.9521815410795778,924.6666666666666,-1.9521815727154415
3590000,1.4023063,8.491923e-05,-0.17545493,-1.7115263025189051,1627.625,-1.711526277475059
3600000,1.402232,8.430754e-05,-0.14414476,-3.0258667287183925,2059.8,-3.0258667349815367
3610000,1.4021685,8.369341e-05,-0.093994364,-1.237868455844,1406.6,-1.2378684610128403
3620000,1.4021721,8.308364e-05,-0.14177568,-1.6761435599265886,1650.4285714285713,-1.676143551511424
3630000,1.402198,8.248677e-05,-0.12468971,-1.340017944201827,1180.5,-1.3400179147720337
3640000,1.402177,8.189343e-05,-0.15745343,-1.9233427180276652,1507.857142857143,-1.923342727124691
3650000,1.402107,8.130253e-05,-0.13720372,-3.1675467782770284,1798.5,-3.167546797543764
3660000,1.4020727,8.0700374e-05,-0.119859464,-1.7198355120315683,1340.2,-1.7198354758322238
3670000,1.402076,8.009544e-05,-0.10775617,-1.064688292176773,1228.6666666666667,-1.064688294298119
3680000,1.4020599,7.950774e-05,-0.090876415,-2.3739379273727534,1863.6,-2.373937925696373
3690000,1.4020087,7.89088e-05,-0.12749489,-3.0213529352331534,2228.25,-3.0213529355823994
3700000,1.4020455,7.830941e-05,-0.16612008,-2.0838057695267103,1656.8333333333333,-2.083805744846662
3710000,1.4020797,7.77073e-05,-0.16075304,-2.4258355394995306,1426.5,-2.425835533067584
3720000,1.4020389,7.709662e-05,-0.14470758,-2.978391260141507,1829.6666666666667,-2.9783912847439447
3730000,1.4020342,7.649115e-05,-0.13754101,-2.596821647998877,1467.0,-2.5968216717243195
3740000,1.4019777,7.588843e-05,-0.1403906,-1.8682338192925922,1566.5714285714287,-1.8682337871619634
3750000,1.4019655,7.528764e-05,-0.111438915,-3.0478095669920244,2487.0,-3.0478095387419066
3760000,1.4020435,7.468572e-05,-0.10981363,-2.096252796705812,1226.0,-2.0962528536717095
3770000,1.4020932,7.408795e-05,-0.1238173,-2.9563113491458353,2768.75,-2.9563113395124674
3780000,1.4021177,7.34969e-05,-0.15522203,-3.0982096190564334,2149.3333333333335,-3.0982096071044603
3790000,1.4020677,7.2910145e-05,-0.14499943,-2.115706258719521,1556.857142857143,-2.115706260715212
3800000,1.4020631,7.231439e-05,-0.12686147,-3.1463811397718797,2856.714285714286,-3.146381137626512
3810000,1.4021434,7.170039e-05,-0.13070992,-1.8512229348998517,971.0,-1.935437560081482
3820000,1.4022188,7.110073e-05,-0.15863411,-2.9012440146955973,2738.3333333333335,-2.512416774407029
3830000,1.4022661,7.050054e-05,-0.16331226,-1.867437929060543,1184.375,-1.867437943816185
3840000,1.4022958,6.9905225e-05,-0.19143067,-2.2619653019821273,1359.7,-2.2619653213769197
3850000,1.4022752,6.931096e-05,-0.12561081,-1.3260422117309645,1083.75,-1.3260422106832266
3860000,1.402276,6.870656e-05,-0.18656091,-1.8687478527543135,1710.1,-1.8687478475272656
3870000,1.402305,6.810827e-05,-0.14908949,-1.4367562637780793,1036.25,-1.4367562793195248
3880000,1.4023105,6.7502e-05,-0.20783725,-2.448271378991194,1517.2727272727273,-2.4482713768428024
3890000,1.402297,6.689512e-05,-0.15482423,-1.4411172171123325,992.8,-1.4411172300577164
3900000,1.4022777,6.6309876e-05,-0.1369352,-2.3963950067658777,1699.7142857142858,-2.3963949722903117
3910000,1.4022899,6.570263e-05,-0.08222539,-1.6517344346890848,1367.6666666666667,-1.6517343719800313
3920000,1.4022992,6.509064e-05,-0.13800663,-1.8897355031222105,1851.5,-1.889735492412001
3930000,1.4022498,6.4486834e-05,-0.21606795,-1.6199319145642221,978.9,-1.6199319243431092
3940000,1.4021631,6.388697e-05,-0.17716247,-2.219465011206921,1463.0,-2.2194650089368224
3950000,1.4020971,6.330847e-05,-0.11140064,-2.218258539121598,1387.4,-2.2182585299015045
3960000,1.4020473,6.270166e-05,-0.08514455,-1.4750577027776413,1992.4285714285713,-1.4750576902713095
3970000,1.4020321,6.209307e-05,-0.18809505,-1.3295415400311217,802.7857142857143,-1.329541529927935
3980000,1.4020401,6.1492814e-05,-0.12523682,-1.8009236069795276,1004.0,-1.800923609307834
3990000,1.4020653,6.0889364e-05,-0.17901173,-1.7168128184358855,1074.9285714285713,-1.716812799019473
4000000,1.4020663,6.0288683e-05,-0.16822876,-1.2102390012721747,681.6923076923077,-1.2102389897291477
4010000,1.4020823,5.968485e-05,-0.17234372,-1.6177099952897565,956.3636363636364,-1.6177099773829633
4020000,1.4021391,5.9080496e-05,-0.14977,-2.1941765792046986,970.1666666666666,-2.1941765596469245
4030000,1.4021603,5.8487185e-05,-0.15096936,-1.963239625406762,1184.5,-1.9632396350304286
4040000,1.4022365,5.788608e-05,-0.18718453,-2.0347934441940327,1379.7142857142858,-2.0347934514284134
4050000,1.4022275,5.7293986e-05,-0.15736198,-2.697929001983721,1640.2,-2.6979289978742598
4060000,1.4021769,5.671483e-05,-0.16430323,-1.7345336141168244,959.4444444444445,-1.7345336592859693
4070000,1.4021407,5.6107594e-05,-0.19230698,-1.6835576965822838,653.0,-1.6835576891899109
4080000,1.4020562,5.548523e-05,-0.14688215,-2.513950402935734,1916.5,-2.5139503832906485
4090000,1.4019891,5.4887863e-05,-0.12250281,-1.7737365814100485,1432.5,-1.7737365532666445
4100000,1.4020135,5.4292763e-05,-0.14930637,-2.292572476901114,1623.4,-2.2925724998116492
4110000,1.4020858,5.37064e-05,-0.14004368,-2.373829879817398,1284.8333333333333,-2.3738298788666725
4120000,1.4021442,5.3105392e-05,-0.16003898,-2.479182798555121,1278.4,-2.4791828244924545
4130000,1.4021701,5.248962e-05,-0.14385897,-2.7898555222366537,2195.1428571428573,-2.7898555312837874
4140000,1.4021633,5.188665e-05,-0.16340996,-1.7401563595714313,1361.5714285714287,-1.7401563919016294
4150000,1.4021194,5.1297415e-05,-0.24266046,-1.4741326052820882,902.7692307692307,-1.4741325940077121
4160000,1.4020549,5.0712883e-05,-0.17995125,-2.111687323646038,1471.0,-2.078983820974827
4170000,1.4020017,5.0114806e-05,-0.1932472,-1.3341151995297809,686.3076923076923,-1.4060078241995402
4180000,1.4020011,4.950196e-05,-0.21248932,-1.6279447343920104,888.5454545454545,-1.6279447315768762
4190000,1.4020041,4.8901282e-05,-0.17408139,-2.066525681720426,781.1666666666666,-2.0665256890157857
4200000,1.4019691,4.8305006e-05,-0.1895186,-2.7687635310160528,1698.142857142857,-2.768763532595975
4210000,1.4018967,4.770306e-05,-0.18831712,-1.7475570963385205,859.2222222222222,-1.7475570887327194
4220000,1.4018543,4.7101847e-05,-0.1582155,-2.883357167051872,1766.0,-2.8833571679890158
4230000,1.4018359,4.651207e-05,-0.16472784,-1.41449595925885,1029.1818181818182,-1.6823139302432537
4240000,1.4018083,4.591724e-05,-0.1947849,-2.195974652396722,1046.6666666666667,-1.8500087961554528
4250000,1.4018174,4.5307075e-05,-0.1678121,-1.6868999835828111,879.8888888888889,-1.6868999948104222
4260000,1.4018718,4.4709428e-05,-0.16181193,-1.6449168981311635,1037.0,-1.6449169019858043
4270000,1.4018897,4.41065e-05,-0.15059732,-1.507847178222922,1004.75,-1.5078471756229799
4280000,1.4018738,4.3501852e-05,-0.18990658,-1.6540182497046771,895.0,-1.6540182521566749
4290000,1.4018157,4.2902422e-05,-0.18180281,-1.2486459094798192,1089.0833333333333,-1.2486459060261648
4300000,1.401739,4.230891e-05,-0.2296539,-2.1362434164232886,898.7777777777778,-2.136243416203393
4310000,1.4017277,4.170648e-05,-0.1782526,-1.5706529336384847,1047.625,-1.5706529458984733
4320000,1.4017688,4.1102194e-05,-0.15698817,-2.1619806387295415,1440.142857142857,-2.161980616194861
4330000,1.4017596,4.0500854e-05,-0.24290642,-2.3732637981269766,1366.0,-2.3732637928591833
4340000,1.4017184,3.990822e-05,-0.17796506,-1.9478264006611425,878.5,-1.9478263556957245
4350000,1.4016588,3.930354e-05,-0.15644601,-1.6800396285543684,1175.875,-1.6800396451726556
4360000,1.4015999,3.8698927e-05,-0.17348912,-2.9527102016533413,1782.3333333333333,-2.9527102100352445
4370000,1.4015733,3.810695e-05,-0.1719035,-1.41512315425789,963.0,-1.4496422443124983
4380000,1.4015634,3.7495294e-05,-0.17661971,-1.5722901985282078,1164.4,-1.5297593487934633
4390000,1.4015508,3.68961e-05,-0.16960186,-2.3382490028161556,1722.8333333333333,-2.338249030212561
4400000,1.4015433,3.6304755e-05,-0.11461972,-0.8550821418175474,831.5,-0.8550820872187614
4410000,1.4015403,3.5693163e-05,-0.14502169,-2.4172745332907652,1914.0,-2.4172745160758495
4420000,1.4015344,3.5099e-05,-0.16983591,-3.1796319781424245,2319.625,-3.1796319810673594
4430000,1.4015106,3.449819e-05,-0.13392703,-2.5277381020132452,1094.75,-2.5277380868792534
4440000,1.4014719,3.389431e-05,-0.10865816,-3.772760020755231,2657.2,-3.7727600045502188
4450000,1.4014322,3.3302254e-05,-0.13958548,-1.9228876295965165,1474.4444444444443,-1.9228876249657736
4460000,1.4014081,3.271105e-05,-0.11505297,-1.2573301503434777,744.5,-1.2573301494121552
4470000,1.4013932,3.210019e-05,-0.14927232,-3.5970345672685653,3006.6666666666665,-3.597034566104412
4480000,1.4013736,3.14952e-05,-0.16582483,-2.3879312654413902,2044.111111111111,-2.3879312301675477
4490000,1.4013628,3.0893243e-05,-0.14867994,-2.7447840844203406,1396.3333333333333,-2.744784079492092
4500000,1.4013463,3.0296093e-05,-0.1217009,-1.9203623642533785,1618.5,-1.920362377539277
4510000,1.4013187,2.9712375e-05,-0.14951903,-2.6621107897080947,2006.875,-2.7798067799636295
4520000,1.4013175,2.9105759e-05,-0.1967653,-2.2587224997987505,1368.0,-2.2120020571682186
4530000,1.4013183,2.8498072e-05,-0.15739052,-2.0132892093000314,1263.3333333333333,-1.8748467862606049
4540000,1.4013029,2.791023e-05,-0.1364039,-2.45051026775036,2013.1666666666667,-2.486937573977879
4550000,1.4012641,2.7316262e-05,-0.16506825,-1.7861145174945705,1305.7,-1.7861145086586476
4560000,1.4012513,2.6713631e-05,-0.16721423,-2.2288743460417857,1346.857142857143,-2.2288742991430417
4570000,1.4012656,2.6105543e-05,-0.18665966,-1.6871819420484826,849.875,-1.6871819365769625
4580000,1.4012667,2.5492867e-05,-0.16121258,-2.499056778033264,2005.3333333333333,-2.499056746562322
4590000,1.401266,2.490808e-05,-0.15473491,-1.6976186385921512,1115.6666666666667,-1.6976186409592628
4600000,1.4012554,2.4315375e-05,-0.15870218,-2.2764894309479535,1607.111111111111,-2.276489458150334
4610000,1.4012474,2.3700835e-05,-0.17292036,-1.984226173359073,975.2222222222222,-1.9842261456780963
4620000,1.401247,2.3089508e-05,-0.15139896,-1.5169742959372412,1124.1538461538462,-1.4852839683492978
4630000,1.4012502,2.2493186e-05,-0.1654275,-1.2515497285769217,697.5555555555555,-1.3161205627024173
4640000,1.4012411,2.1906573e-05,-0.15535232,-1.4100790046795737,727.375,-1.4100790014490485
4650000,1.4012604,2.1298814e-05,-0.19128795,-2.074268559846678,1223.2,-2.074268550425768
4660000,1.4012667,2.0702777e-05,-0.16730453,-2.4687044218215823,1327.0,-2.4687043705156873
4670000,1.4012644,2.0097605e-05,-0.19417197,-1.6355217643547804,1140.6666666666667,-1.6355217615763347
4680000,1.4012631,1.9489955e-05,-0.15095478,-1.3767036507682253,793.8333333333334,-1.3767036845286686
4690000,1.4012582,1.8894127e-05,-0.2017786,-1.5339831135352142,886.8,-1.533983101695776
4700000,1.4012618,1.8284647e-05,-0.20377485,-1.8856483020142398,985.0909090909091,-1.8856482986699452
4710000,1.4012741,1.76859e-05,-0.16708492,-2.0217611190663383,1176.2857142857142,-2.0217610959495818
4720000,1.401292,1.7091666e-05,-0.17604154,-2.564814622929719,1769.0,-2.564814637814249
4730000,1.4012988,1.649754e-05,-0.19752608,-2.248355308896862,1203.25,-2.2483552955091
4740000,1.4012847,1.5896178e-05,-0.18538058,-1.6593913637261721,930.4375,-1.6608913093805313
4750000,1.401266,1.5294516e-05,-0.20064928,-2.0965697734176905,942.7777777777778,-2.05060203447938
4760000,1.4012603,1.4695814e-05,-0.22456051,-1.8336540962918662,724.8333333333334,-1.833654119943579
4770000,1.4012643,1.4100101e-05,-0.17829171,-2.0047926638653735,996.375,-2.004792680963874
4780000,1.4012638,1.3498019e-05,-0.1673291,-2.0115269935423776,1089.857142857143,-2.011527012501444
4790000,1.4012545,1.28874635e-05,-0.15856238,-3.4332054866245016,2329.4,-3.4332054957747458
4800000,1.401247,1.2285847e-05,-0.14807509,-2.189928516928506,1385.142857142857,-2.1899285401616777
4810000,1.4012537,1.168474e-05,-0.22966737,-1.676246259221807,708.5,-1.6762462645769118
4820000,1.4012505,1.1097695e-05,-0.207929,-2.9917762885904975,1766.5555555555557,-2.9917763008011713
4830000,1.4012463,1.0502998e-05,-0.19280411,-1.9749985274393111,1112.8,-1.9749985322356225
4840000,1.4012455,9.899873e-06,-0.20649189,-1.8263424887845758,958.75,-1.8263424802571535
4850000,1.4012508,9.308287e-06,-0.1518623,-2.3166866917939237,1096.5,-2.316686729590098
4860000,1.4012655,8.700314e-06,-0.20671077,-2.70137730690476,1538.0,-2.7013772539794445
4870000,1.4012747,8.096776e-06,-0.14219294,-2.0948043944580212,1408.0,-2.0948043976511275
4880000,1.401286,7.5098505e-06,-0.13722081,-3.074795852492874,1641.0,-3.0747958719730377
4890000,1.4012868,6.910724e-06,-0.15653808,-1.7738467090918373,1412.0,-1.7738466676738527
4900000,1.4012798,6.293976e-06,-0.19162047,-1.7764864021705256,958.6666666666666,-1.7764864133463965
4910000,1.4012702,5.6816943e-06,-0.14550689,-1.9950230746956852,1718.5,-1.9950230587273836
4920000,1.4012662,5.082933e-06,-0.19719122,-2.3569177961273287,1533.8181818181818,-2.3569178012284366
4930000,1.4012659,4.487813e-06,-0.19198231,-1.2544457969488576,670.4,-1.2544458284974098
4940000,1.4012673,3.901704e-06,-0.16560164,-1.4458743627377164,839.0833333333334,-1.4458743756016095
4950000,1.4012655,3.3133722e-06,-0.18119732,-2.444146871411552,1265.3333333333333,-2.444146867841482
4960000,1.4012653,2.7005567e-06,-0.18509515,-1.7439242746448145,1087.0,-1.7439242482185364
4970000,1.4012668,2.0959576e-06,-0.19039507,-1.920120262256306,981.1111111111111,-1.9201202591260274
4980000,1.4012666,1.4982272e-06,-0.1908415,-1.7717226781374351,1147.3636363636363,-1.7717226554046979
4990000,1.4012661,9.0904507e-07,-0.20169345,-2.683469541071515,1473.4285714285713,-2.6834695488214493
5000000,1.401266,3.0561242e-07,-0.2021215,-1.5767153845881694,708.5,-1.5767153799533844
