Steps,Policy/Extrinsic Value Estimate,Losses/Value Loss,Losses/Policy Loss,Losses/Q1 Loss,Losses/Q2 Loss,Policy/Entropy Coeff,Policy/Entropy,Policy/Learning Rate,Environment/Cumulative Reward,Environment/Episode Length,Policy/Extrinsic Reward
1970000,9.237246,0.00018888904,-9.228085,8.279806e-05,8.468093e-05,0.00073691044,-1.8528448,0.00029999999,-22.43105249782093,4981.0,-29.077779710292816
1975000,9.14449,0.0007389348,-9.179174,0.00034612734,0.0003457827,0.00071852776,-2.093449,0.00029999999,-20.136285118836287,4981.0,-19.048295259475708
1980000,9.115935,0.00028952252,-9.12449,0.00012639306,0.0001302496,0.00069595035,-2.1346865,0.00029999999,-17.421668936032802,4981.0,-17.421668738126755
1985000,9.065588,0.00028004893,-9.076872,0.000117033735,0.00012630403,0.00068067404,-2.2871625,0.00029999999,None,None,None
1990000,9.06575,0.0002575729,-9.043961,0.00011759217,0.000115576324,0.0006727661,-2.266251,0.00029999999,None,None,None
1995000,8.989862,0.00027794743,-9.02072,0.0001144055,0.00011379615,0.0006630714,-2.3704393,0.00029999999,-20.74670103052631,4981.0,-20.74670097231865
2000000,8.982083,0.00026406522,-8.986642,0.000113862596,0.00011632393,0.0006545812,-2.444097,0.00029999996,None,None,None
2005000,8.982355,0.00024286333,-8.957237,0.00010832522,0.000104450446,0.0006457712,-2.501005,0.00029999999,-10.9840778610087,4981.0,-10.984077952802181
2010000,8.816115,0.011356949,-8.901038,0.0050648698,0.005036292,0.00063357915,-2.4007668,0.00029999999,-11.609640844166279,1424.0,-11.609640777111053
2015000,8.796587,0.03671911,-8.857466,0.017199744,0.01715647,0.00062297564,-1.7344759,0.00029999999,-1.7904317853972316,116.5,-1.790431797504425
2020000,8.626638,0.037822504,-8.765619,0.017927472,0.017832633,0.00061641366,-1.4014106,0.00029999996,None,None,None
2025000,8.6270685,0.0007784692,-8.6573925,0.00024357653,0.00024359369,0.00060959836,-2.0748818,0.00029999999,-16.02691661193967,3166.0,-16.02691650390625
2030000,8.61242,0.0057109934,-8.606766,0.0026622347,0.0026467787,0.00059935736,-2.5192254,0.00029999999,-10.667882072273642,4981.0,-10.667882025241852
2035000,8.437125,0.0071411403,-8.550802,0.003323113,0.0033449046,0.00058810384,-2.251342,0.00029999999,-7.4135585483163595,1072.0,-7.413558483123779
2040000,8.161024,0.024651946,-8.436319,0.011253365,0.011333591,0.0005806231,-1.940647,0.00029999999,-19.764297171728685,4819.0,-19.764297089406423
2045000,8.459334,0.025315704,-8.3845415,0.0099080745,0.010043812,0.0005762071,-2.35444,0.00029999996,-13.941719615831971,2528.0,-13.941719770431519
2050000,8.282097,0.053830307,-8.357456,0.025869058,0.025657011,0.00056738267,-2.390908,0.00029999999,-13.766891728737392,3277.5,-13.766891613602638
2055000,8.253811,0.025936121,-8.321137,0.011535433,0.011462542,0.0005561402,-1.9072746,0.00029999999,-25.971065572540585,3649.0,-25.971065719922382
2060000,8.141173,0.011200711,-8.234051,0.0050240112,0.005018261,0.0005491574,-1.8230262,0.00029999996,-9.304797443037387,1760.0,-9.30479745566845
2065000,8.176017,0.026697233,-8.1652155,0.012936863,0.012654794,0.00054777914,-1.6130086,0.00029999999,-9.172975125334537,1301.3333333333333,-9.172975033521652
2070000,8.06208,0.024169909,-8.180193,0.011184638,0.011094999,0.000542808,-2.082411,0.00029999996,-9.65266688602666,1468.6666666666667,-9.652666787306467
2075000,8.148468,0.02603887,-8.17162,0.01216033,0.012126264,0.00053804024,-1.6577039,0.00029999999,-14.310888333275216,2891.0,-14.310888558626175
2080000,8.198517,0.03401697,-8.133202,0.016307367,0.016321424,0.00053329417,-2.0800877,0.00029999996,-11.10647282252709,1001.0,-11.106472770373026
2085000,8.229778,0.052626677,-8.190319,0.025065184,0.024635974,0.00052752387,-2.2654386,0.00029999999,-20.494799807551317,2788.0,-20.494799822568893
2090000,7.8988724,0.007890799,-8.188588,0.003379424,0.0033629907,0.00052565977,-1.6624302,0.00029999999,-9.450118029989037,1423.857142857143,-9.450117937156133
2095000,8.148688,0.041724145,-8.137707,0.02026242,0.020573994,0.0005238921,-1.9624141,0.00029999999,-2.895111480727792,308.0,-2.895111560821533
2100000,8.029713,0.02774229,-8.121012,0.013351251,0.01313665,0.00052203686,-1.9042679,0.00029999999,-10.282254205900244,1466.5,-10.282254248857498
2105000,8.181727,0.038377367,-8.108191,0.017971346,0.018065237,0.0005191253,-2.0710187,0.00029999999,-3.416051944717765,225.0,-3.4160521030426025
2110000,8.097325,0.0193766,-8.163724,0.009240369,0.008945239,0.0005182115,-0.81718415,0.00029999999,-16.152722666971385,1958.0,-16.152723014354706
2115000,7.982785,0.010263855,-8.15471,0.00452857,0.0046409313,0.0005148876,-2.1402628,0.00029999996,-9.25199059136212,1131.0,-9.251990425586701
2120000,8.218215,0.024883488,-8.120414,0.011746095,0.011738912,0.0005121265,-1.9864688,0.00029999999,-26.4547166058328,4981.0,-26.454716622829437
2125000,7.8221493,0.008517972,-8.090041,0.0037420338,0.0036703749,0.00052102597,-1.090862,0.00029999999,-13.069204194781681,1827.1666666666667,-14.056636106967925
2130000,8.127916,0.022049464,-8.044987,0.009730747,0.009801993,0.00052720984,-0.61557406,0.00029999996,None,None,-8.132044672966003
2135000,8.036089,0.0008556583,-8.09399,0.0002259347,0.00023137017,0.0005289604,-0.9854927,0.00029999999,-9.482052794968089,1233.6666666666667,-7.931900382041931
2140000,7.781398,0.0118397,-8.091591,0.005419965,0.0053715957,0.0005263894,-1.3229555,0.00029999996,-8.395838266820647,1261.25,-9.23314208984375
2145000,7.812665,0.039893262,-7.9600296,0.01905402,0.019086232,0.0005239933,-1.4089551,0.00029999999,-5.462100326316431,777.5,-5.462100274860859
2150000,7.9121065,0.050180063,-7.9119797,0.021718398,0.021837492,0.00052345265,-1.047707,0.00029999999,-14.052734402784457,2176.0,-14.052734533945719
2155000,7.9119253,0.02781908,-7.9193583,0.01322713,0.013188698,0.0005319259,-0.56055427,0.00029999999,-21.128982462959055,4052.0,-21.12898240486781
2160000,7.9053116,0.013831399,-7.9412546,0.0060875923,0.00613695,0.00053265935,-0.7333566,0.00029999996,-5.202671498060226,463.0,-5.202671527862549
2165000,7.736652,0.0025201472,-7.8842907,0.0009547485,0.0009833778,0.0005322612,-1.2811865,0.00029999999,-7.731083825766109,1115.0,-7.731083738803863
2170000,7.7546024,0.024755586,-7.7994504,0.01183871,0.011877739,0.00053274614,-1.2968805,0.00029999996,-9.925249778976044,1574.0,-9.925249755382538
2175000,7.6866584,0.056484137,-7.7633233,0.025990013,0.025971686,0.0005310201,-1.013957,0.00029999999,-10.061537052194277,2036.0,-10.061537067095438
2180000,7.5107794,0.05641638,-7.702339,0.026604354,0.026509257,0.0005292011,-1.0579388,0.00029999999,-10.21268021229965,1539.6666666666667,-11.680608332157135
2185000,7.2808013,0.08267766,-7.6038465,0.03766883,0.037556604,0.0005312558,-0.8977259,0.00029999999,-8.240144277503713,1249.8,-7.34562686085701
2190000,7.5202503,0.045640133,-7.5824213,0.021188764,0.021277776,0.0005451176,-0.45567563,0.00029999999,-8.89060753379017,1181.2,-8.890607476234436
2195000,7.1092243,0.030851115,-7.5708294,0.014165028,0.0145014925,0.0005557793,-0.3957618,0.00029999999,-16.501822073850782,1998.0,-16.50182213783264
2200000,7.228451,0.05646819,-7.4306865,0.02635948,0.026452504,0.0005682543,0.028913084,0.00029999996,-6.134118094370933,783.0,-6.134118139743805
2205000,7.4195113,0.053738806,-7.419617,0.024435868,0.024878597,0.0005776444,0.29805472,0.00029999996,-6.766304500773549,738.6,-6.766304457187653
2210000,7.6681175,0.064890504,-7.5041256,0.029811626,0.030317921,0.0005859657,-1.1136107,0.00029999996,None,None,None
2215000,7.6706614,0.038717356,-7.5327306,0.01818688,0.017748095,0.00060257525,-1.1372497,0.00029999996,None,None,None
2220000,7.5880256,0.0009892533,-7.619949,0.0003172996,0.00030158207,0.0006123408,-1.1954557,0.00029999996,None,None,None
2225000,7.576666,0.00027787278,-7.590555,0.000119884404,0.000118144344,0.0006171206,-1.3605142,0.00029999999,None,None,None
2230000,7.6116076,0.0002003121,-7.5696616,9.073373e-05,9.324195e-05,0.00062268507,-1.2363464,0.00029999996,None,None,None
2235000,7.551178,0.00030714285,-7.541187,0.0001392519,0.00014675412,0.0006289691,-1.2910802,0.00029999996,None,None,None
2240000,7.571882,0.00034998945,-7.549252,0.00015648504,0.0001645601,0.00063360384,-1.3105685,0.00029999996,None,None,None
2245000,7.5480194,0.00019261069,-7.5563607,8.601957e-05,8.8395595e-05,0.0006362511,-1.3455362,0.00029999996,None,None,None
2250000,7.5292587,0.00024367143,-7.5213466,0.000113939415,0.00011450974,0.0006393393,-1.4195657,0.00029999999,None,None,None
2255000,7.4390306,0.00017104397,-7.4858046,8.009319e-05,7.8326506e-05,0.0006430503,-1.2826518,0.00029999999,None,None,None
2260000,7.421731,0.00024338641,-7.4291544,0.00011873537,0.00010709427,0.0006457507,-1.3605363,0.00029999996,-24.94791290530702,4981.0,-24.947912976145744
2265000,7.347702,0.00022450737,-7.372074,0.00010521692,9.400757e-05,0.000649985,-1.3812243,0.00029999999,None,None,None
2270000,7.301282,0.0001805554,-7.3275833,8.185081e-05,8.0642894e-05,0.00065305876,-1.3976808,0.00029999999,-22.52360483445227,4981.0,-22.52360510826111
2275000,7.296932,0.00021710941,-7.288683,9.7618e-05,9.788223e-05,0.00065481715,-1.2693149,0.00029999999,-26.375359632773325,4981.0,-26.375359445810318
2280000,7.3101506,0.00021850986,-7.2633195,9.69006e-05,9.905062e-05,0.0006562562,-1.0318707,0.00029999999,-24.177643679858495,4981.0,-24.17764366666476
2285000,7.2943234,0.00047478237,-7.275021,0.00021576762,0.00021796189,0.0006558197,-1.0429726,0.00029999996,-17.769958613226965,4196.833333333333,-17.76995870222648
2290000,7.2778955,0.009169144,-7.2731566,0.0043809027,0.00439329,0.0006543757,-1.0805374,0.00029999999,None,None,None
2295000,7.2488966,0.010539571,-7.2606626,0.005079981,0.005091676,0.00065307657,-1.156565,0.00029999996,None,None,None
2300000,7.203067,0.00035872118,-7.2177043,0.00012878013,0.000125806,0.00064935395,-1.1107299,0.00029999996,None,None,None
2305000,6.9527845,0.00025730868,-7.11825,0.00012087379,0.00010933684,0.00064488675,-1.2050219,0.00029999999,-10.214967207983136,1417.0,-10.214967370033264
2310000,7.025184,0.00032740302,-7.041842,0.00014931528,0.00013640466,0.00064169057,-1.4505448,0.00029999999,None,None,None
2315000,6.9867353,0.0041731885,-6.996916,0.0018215844,0.0018199845,0.0006381327,-1.3345356,0.00029999996,None,None,None
2320000,6.8799806,0.00032477087,-6.91881,0.00014972976,0.00014497915,0.000633771,-1.4221246,0.00029999999,None,None,None
2325000,6.8768983,0.0003397531,-6.8814826,0.00015487339,0.00015026171,0.0006319912,-1.4186572,0.00029999996,None,None,None
2330000,6.8565345,0.00036903934,-6.873782,0.00015821015,0.00015578618,0.00063001725,-1.4605266,0.00029999999,None,None,None
2335000,6.821673,0.00033152735,-6.860874,0.00014124376,0.00014001568,0.0006262036,-1.5150455,0.00029999999,None,None,None
2340000,6.7632074,0.00033719398,-6.7904186,0.00014846015,0.0001470953,0.00062049634,-1.4936216,0.00029999999,-26.434934480988886,4981.0,-26.434934377670288
2345000,6.644674,0.000711301,-6.7313356,0.0003163591,0.0002937904,0.00061406643,-1.3898793,0.00029999999,None,None,None
2350000,6.653983,0.002544367,-6.6913877,0.0011377451,0.0011538321,0.00060752337,-1.2913526,0.00029999996,-29.29795492719859,4981.0,-29.29795491695404
2355000,6.505235,0.0045828577,-6.6205387,0.0019693696,0.0019125995,0.0006065193,-1.1813698,0.00029999999,-26.19677448067814,3829.8,-26.196774590015412
2360000,6.552319,0.004057766,-6.572955,0.0015347494,0.0016966996,0.0006056008,-1.2534162,0.00029999999,-33.94741808418185,4892.8,-33.947418129444124
2365000,6.438165,0.037538897,-6.498907,0.016946418,0.016938763,0.0006099874,-0.510724,0.00029999999,-18.238474625977688,2881.0,-18.238474572698276
2370000,6.647608,0.016870739,-6.6063204,0.0074379616,0.0075812703,0.00061899575,-0.7022841,0.00029999999,-4.857022310234607,607.8,-4.857022333145141
2375000,6.6299734,0.029381681,-6.7045975,0.013696306,0.013695281,0.00061897154,-0.92637455,0.00029999999,-1.5428507330361754,363.0,-1.5428507328033447
2380000,6.7588806,0.018708607,-6.673132,0.008955974,0.008911638,0.00061440846,-1.1993563,0.00029999996,None,None,None
2385000,6.6102705,0.0076966383,-6.6730504,0.0035432565,0.0035433194,0.0006047186,-1.5451847,0.00029999996,-32.222419100347906,4981.0,-32.222419172525406
2390000,6.597955,0.002529023,-6.638302,0.0012037784,0.0011874336,0.00058784214,-1.7253286,0.00029999999,None,None,None
2395000,6.419499,0.01075771,-6.5492754,0.00493559,0.0049879444,0.00056866556,-1.8862267,0.00029999999,-13.843799347057939,1766.0,-13.843799024820328
2400000,6.5450454,0.012357566,-6.536422,0.0057315277,0.005800789,0.00055850425,-1.6328473,0.00029999999,None,None,None
2405000,6.439482,0.015451189,-6.4812684,0.0067157885,0.006572742,0.0005526832,-1.9260163,0.00029999999,None,None,None
2410000,6.419244,0.0010817654,-6.4283404,0.0002982707,0.00030667096,0.00054363307,-2.1822705,0.00029999996,None,None,None
2415000,6.4275603,0.0004766935,-6.4162498,0.00020251606,0.00021347053,0.00053126394,-2.3120174,0.00029999999,None,None,None
2420000,6.4283514,0.00033645798,-6.415391,0.00015248024,0.00015630217,0.000515286,-2.452958,0.00029999999,-37.578855767147616,4981.0,-37.57885521650314
2425000,6.405801,0.00030278543,-6.399834,0.00013946579,0.00014120144,0.00050413376,-2.5770354,0.00029999996,None,None,None
2430000,6.369833,0.00032060966,-6.3745594,0.00014415763,0.00014447379,0.00049156486,-2.716339,0.00029999999,None,None,None
2435000,6.3433394,0.00029768888,-6.3513403,0.00013224017,0.0001340186,0.00047879442,-2.826446,0.00029999996,-34.00739396316931,4981.0,-34.0073938369751
2440000,6.331805,0.00028178742,-6.337642,0.00012923202,0.000128972,0.00046819623,-2.7686892,0.00029999999,-34.898140519391745,4981.0,-34.898140370845795
2445000,6.4045634,0.00031237493,-6.344346,0.00013804805,0.00013862448,0.00046150404,-2.8487678,0.00029999999,-28.866235477500595,4981.0,-28.8662353977561
2450000,6.4252234,0.00035284692,-6.3789134,0.00016079008,0.00015781881,0.00045329574,-2.8092415,0.00029999996,-29.862004486688722,4981.0,-29.862004439036053
2455000,6.439814,0.00033604776,-6.3903813,0.00014895486,0.00014948024,0.00044002326,-3.0312624,0.00029999996,-34.15382794290781,4981.0,-34.1538280248642
2460000,6.3543367,0.00033179385,-6.384491,0.0001492921,0.0001463118,0.00042930292,-3.2486231,0.00029999996,-32.756861318368465,4981.0,None
2465000,6.2970862,0.0002659198,-6.347201,0.00011627762,0.00011545436,0.00042128246,-3.2355735,0.00029999999,None,None,-32.75686067342758
2470000,6.3143306,0.0002655746,-6.3016195,0.00012058029,0.00012023674,0.00041198454,-3.277578,0.00029999999,None,None,None
2475000,6.2968054,0.0002656347,-6.26709,0.00012339676,0.00012058956,0.00040200693,-3.3590908,0.00029999999,-24.91539230880638,3562.6666666666665,-24.91539250810941
2480000,6.2010946,0.00025430138,-6.2341948,0.00012090165,0.00011269011,0.00039519783,-3.4271762,0.00029999999,-15.253533471375704,1898.0,-15.253533244132996
2485000,6.2796016,0.016309148,-6.2474494,0.007849205,0.008000324,0.00039279356,-3.3816373,0.00029999999,None,None,None
2490000,6.175368,0.006743621,-6.2513905,0.0026177347,0.0026755913,0.0003911505,-2.562045,0.00029999999,None,None,None
2495000,6.1174307,0.00023714462,-6.1980805,0.00010277017,0.00010348684,0.0003856594,-3.2501314,0.00029999999,None,None,None
2500000,6.087049,0.00024697583,-6.1064954,0.00011075819,0.000111789726,0.00037765334,-3.3122342,0.00029999999,-27.020214308053255,4336.0,-23.298460483551025
2505000,5.9603543,0.007962039,-6.028356,0.003436954,0.0034341065,0.00037278453,-3.4100027,0.00029999999,-21.3353838971816,3647.0,-26.038676112890244
2510000,5.8851166,0.0009239308,-5.9744015,0.0003605716,0.00037816516,0.00036929315,-3.2831867,0.00029999996,None,None,None
2515000,5.8222756,0.016667977,-5.887687,0.0076282956,0.007602523,0.0003659429,-3.300675,0.00029999996,-21.684334224284004,3606.6666666666665,-21.68433419863383
2520000,5.8596883,0.008119673,-5.8777747,0.0017539193,0.0028840972,0.00037005654,-2.21442,0.00029999999,-29.73778350779321,4981.0,-29.737782776355743
2525000,5.916936,0.0019326543,-5.887167,0.0003598472,0.00045492005,0.00038160832,-2.2130966,0.00029999999,-25.345275080180727,4067.75,-25.34527536481619
2530000,5.610186,0.012076742,-5.8459888,0.004878423,0.004915772,0.00038168364,-2.7371278,0.00029999999,-25.579647321254015,3826.5,-25.5796473522981
2535000,5.9565473,0.014939065,-5.842934,0.0067521646,0.006855381,0.00038135302,-3.0324688,0.00029999999,None,None,None
2540000,5.3743954,0.009921135,-5.7992005,0.0042156964,0.004269278,0.00038256397,-2.4364243,0.00029999999,-14.207044958913079,1840.0,-14.453556287288666
2545000,5.464574,0.020077782,-5.653046,0.008522582,0.0089147175,0.00038250606,-2.636051,0.00029999999,-25.71942157810554,4383.0,-19.34695526957512
2550000,5.711624,0.02137413,-5.5333424,0.009099311,0.009370686,0.0003856683,-1.7394164,0.00029999999,None,None,None
2555000,5.604669,0.005155812,-5.7042212,0.0020493178,0.0020602306,0.0003907132,-2.499871,0.00029999999,-5.301138962619007,819.0,-5.301138877868652
2560000,5.687843,0.023140348,-5.688375,0.011335428,0.011390022,0.00039040178,-2.962808,0.00029999999,-17.3577234512195,2314.5,-17.357723653316498
2565000,5.5730314,0.011081324,-5.66014,0.004592335,0.0046858094,0.00038949915,-2.9308965,0.00029999999,-14.409572958946228,2090.0,-14.409573316574097
2570000,5.684416,0.0064207315,-5.6209865,0.0027512372,0.0027713638,0.00039218174,-2.2477179,0.00029999999,None,None,None
2575000,5.7166414,0.0011094649,-5.6405783,0.00035338814,0.0003873949,0.00039256507,-2.416782,0.00029999999,None,None,None
2580000,5.668791,0.0050521703,-5.6892257,0.0023399065,0.0023692057,0.0003931533,-2.4693882,0.00029999999,-23.227058300748467,3216.0,-23.227058112621307
2585000,5.595721,0.007472127,-5.65347,0.0035376614,0.0035599754,0.00039471188,-2.4449816,0.00029999999,-24.15394468838349,2878.0,-24.153944730758667
2590000,5.410585,0.0135221435,-5.571826,0.0065132105,0.0064740265,0.00039352305,-2.521816,0.00029999999,-22.51996433082968,2912.3333333333335,-22.519964675108593
2595000,5.317603,0.020582888,-5.4585214,0.00991237,0.009879192,0.00039611294,-1.231383,0.00029999999,-23.81370591380718,3030.2727272727275,-23.81370575319637
2600000,5.4024143,0.05072331,-5.464095,0.022183146,0.02224872,0.0004035493,-1.2903078,0.00029999996,-4.051893228315748,449.25,-4.0518931448459625
2605000,5.3070855,0.05383523,-5.5019493,0.023809435,0.023685303,0.00041833907,-1.2646866,0.00029999999,-5.535025738412514,551.75,-5.535025596618652
2610000,5.3771515,0.023346607,-5.4862084,0.0100009125,0.009954931,0.00043456545,0.18384218,0.00029999996,-6.6240153147955425,1499.25,-6.624015223234892
2615000,5.5845623,0.019049434,-5.5301375,0.008387913,0.008445173,0.00044415635,-1.4707596,0.00029999999,-6.5735982569555444,882.6666666666666,-6.573598295450211
2620000,5.686736,0.0169267,-5.6223135,0.0077781,0.007945735,0.00044706918,-1.6230739,0.00029999996,-7.497913081198931,854.0,-7.680312991142273
2625000,5.3448052,0.016984053,-5.6095495,0.007883416,0.007982345,0.00044800536,-1.9685677,0.00029999999,-9.344246898777783,1207.0,-8.902020037174225
2630000,5.2983127,0.018492943,-5.522556,0.008101246,0.008077335,0.00045059156,-1.7690912,0.00029999999,-11.820547279862998,1568.1666666666667,-11.820547262827555
2635000,5.592548,0.037725557,-5.5133934,0.017164266,0.017161071,0.00045962422,-1.4698498,0.00029999996,-4.0731098495889455,665.3333333333334,-4.073109865188599
2640000,5.2678,0.04112976,-5.5133595,0.019587861,0.019653853,0.00047053938,-0.81745064,0.00029999999,-7.868096512949301,996.5555555555555,-7.517106808722019
2645000,5.2683187,0.023631651,-5.5218096,0.01055243,0.010611929,0.0004779141,-0.6161343,0.00029999996,-6.127233610643695,1044.6666666666667,-7.2644288912415504
2650000,5.3902698,0.035416353,-5.480496,0.01680253,0.0166355,0.0004899324,-1.2002323,0.00029999999,-6.975797782093286,919.8,-6.975797772407532
2655000,5.1395507,0.025429716,-5.4853477,0.011474885,0.011681696,0.00049546827,-1.0400343,0.00029999999,-8.915598852559924,1023.0,-8.91559878985087
2660000,5.3130517,0.020370828,-5.3963594,0.009427305,0.009646419,0.00050461316,-0.92318904,0.00029999999,-5.602684117737226,651.0,-5.602684040864308
2665000,5.348013,0.017682144,-5.408048,0.008238295,0.008155404,0.00052234705,-0.105358094,0.00029999999,-10.550046556590436,1348.5,-10.55004663268725
2670000,5.446638,0.017718129,-5.459283,0.008513787,0.008498233,0.00053338206,-0.8051738,0.00029999999,-8.515734920161776,1177.6666666666667,-8.515735109647116
2675000,5.3271894,0.018005898,-5.420679,0.0082736155,0.00826595,0.0005423354,-0.5121077,0.00029999999,-7.040640795204256,791.0,-7.49890007575353
2680000,5.3833585,0.01909814,-5.414531,0.009003757,0.009060967,0.0005557115,-0.2666218,0.00029999999,-9.458983126562089,1480.5,-7.736350456873576
2685000,5.371163,0.023547476,-5.389389,0.011227211,0.011320447,0.00056714064,-0.0972953,0.00029999996,-8.899856714221338,1396.0,-8.899856626987457
2690000,5.0353074,0.03872857,-5.3118916,0.015641173,0.016057014,0.0005758505,-0.5660032,0.00029999996,-8.174062063742895,1131.375,-8.174062013626099
2695000,5.202522,0.02941711,-5.246898,0.012158775,0.012264678,0.0005888022,0.29933995,0.00029999999,-6.637729696308573,759.5,-6.7390790462493895
2700000,5.252691,0.030736526,-5.2771473,0.014469601,0.01463264,0.0006050458,0.41146806,0.00029999996,-7.084116738871671,1061.75,-6.893489956855774
2705000,5.309127,0.027074773,-5.2906694,0.012749843,0.012687054,0.00061548036,-0.06596926,0.00029999999,-9.362092857365496,1279.0,-9.362092852592468
2710000,5.150196,0.02219192,-5.2972517,0.010349944,0.010482901,0.0006239319,-0.70343405,0.00029999999,-7.259528215586518,1307.0,-7.259528040885925
2715000,4.9170027,0.014328593,-5.222789,0.0063603893,0.006310296,0.00062943145,-0.6288981,0.00029999996,-8.57788899853929,1243.111111111111,-8.577888958983952
2720000,5.118809,0.020472046,-5.171049,0.009278948,0.009384246,0.00063315185,-0.44999102,0.00029999999,-5.154100794717669,555.0,-5.154100751876831
2725000,5.0100856,0.034485843,-5.1676598,0.015943607,0.0162033,0.0006401031,0.0048862654,0.00029999999,-6.905182172264904,789.8,-6.905182147026062
2730000,5.0335803,0.030574316,-5.1393924,0.012814323,0.013213717,0.0006531707,0.03445832,0.00029999999,-7.0896506219481426,901.0,-6.801034259796142
2735000,4.9534187,0.021969853,-5.1130037,0.010539396,0.010458562,0.0006672778,-0.3867235,0.00029999999,-5.711232910243173,572.8888888888889,-5.993382841348648
2740000,5.077324,0.025562106,-5.123881,0.01186795,0.011892947,0.000693464,0.100285016,0.00029999999,-6.206516583450139,921.0,-6.206516474485397
2745000,5.11549,0.011580242,-5.160284,0.0053737927,0.00524159,0.00072613603,0.39894897,0.00029999999,-8.846128102799412,1496.25,-8.84612811356783
2750000,4.869084,0.013194312,-5.111366,0.0061642407,0.0061199307,0.0007461299,0.22396772,0.00029999999,-7.52917816543777,938.5,-7.529178187251091
2755000,5.1645827,0.023421424,-5.0626044,0.010877247,0.010955141,0.0007712924,0.5639682,0.00029999999,-8.579071033978835,1512.5,-8.579071134328842
2760000,4.88955,0.010211199,-5.1067142,0.004713854,0.0046798484,0.00078760803,0.2599818,0.00029999999,-8.060183092001049,1136.6666666666667,-8.06018308798472
2765000,4.777306,0.027597096,-4.939092,0.012614828,0.012837633,0.00079407543,0.048725937,0.00029999996,-6.576711883349344,786.0,-6.755486441983117
2770000,4.8852015,0.01473161,-4.846325,0.006655144,0.006638427,0.0008042291,0.32212788,0.00029999996,-4.894786932671975,743.5714285714286,-4.926451240267072
2775000,4.802944,0.036127478,-4.9349966,0.016670283,0.016758496,0.00081452355,0.32916224,0.00029999996,-4.024653289273071,527.1666666666666,-4.127715749400003
2780000,4.88502,0.018765684,-4.944415,0.008092105,0.008175752,0.0008266957,0.7678742,0.00029999999,-6.290838719345629,729.0,-6.290838758150737
2785000,4.9403534,0.023953542,-4.914265,0.01121342,0.011277538,0.00083722634,0.18071742,0.00029999996,-5.259315602714196,888.6666666666666,-5.259315649668376
2790000,4.7431107,0.021244887,-4.9082117,0.009502919,0.009438015,0.0008411339,0.3446505,0.00029999999,-7.031251183853278,912.4444444444445,-7.031251202027003
2795000,4.940763,0.016370887,-4.909296,0.0073201987,0.0072585996,0.00085105636,0.8541907,0.00029999999,-5.226618546061218,513.5,-5.226618528366089
2800000,4.6880717,0.03365342,-4.898787,0.014944491,0.01493837,0.00086395984,0.43511704,0.00029999999,-7.566799557235624,998.0,-7.566799564020974
2805000,4.4764023,0.034641974,-4.8645034,0.013694809,0.013778464,0.00086803676,0.15233962,0.00029999999,-6.3598273661453275,776.0,-6.359827387332916
2810000,4.6566396,0.014833787,-4.843291,0.0062651024,0.0064097927,0.0008721888,0.7151852,0.00029999996,-7.288738967478276,867.6,-7.288738858699799
2815000,4.6546373,0.016754577,-4.832399,0.007709336,0.007842419,0.00088092627,0.5317295,0.00029999999,-7.369207419521574,1001.7142857142857,-7.577076554298401
2820000,4.712717,0.01926299,-4.822799,0.008963635,0.009080874,0.0008934833,0.57891446,0.00029999999,-4.522057049558498,639.0,-4.788712988297145
2825000,4.4199815,0.02282965,-4.777597,0.010417443,0.010623422,0.0009037157,0.9776893,0.00029999999,-5.778912628632194,888.0,-5.778912673393886
2830000,4.8163104,0.020978272,-4.7855935,0.009740714,0.009978899,0.00090709457,0.48036066,0.00029999996,-6.156478513265029,958.0,-6.156478509306908
2835000,4.501204,0.020011509,-4.7681966,0.008931719,0.009075554,0.0009150542,1.3273827,0.00029999999,-8.017771732328194,1061.7142857142858,-8.017771746431078
2840000,4.239906,0.03389077,-4.6199603,0.014725755,0.014761155,0.0009171766,0.48848143,0.00029999999,-8.277037164458307,1082.75,-8.27703720331192
2845000,4.2898684,0.034832533,-4.544002,0.014762941,0.014848874,0.00091737835,0.28613213,0.00029999999,-5.357523638910304,606.0,-5.357523590326309
2850000,4.640023,0.013768629,-4.595918,0.00605562,0.0063683297,0.0009156862,0.23925814,0.00029999999,-6.3257053621734185,835.5,-6.325705468654633
2855000,4.6975656,0.009223112,-4.6579833,0.0039855074,0.0042292667,0.0009184897,0.783276,0.00029999999,-4.1332450355403125,389.25,-4.005787968635559
2860000,4.5557303,0.013932558,-4.6973515,0.0063806474,0.0064506726,0.0009184003,0.121427275,0.00029999999,-6.988723343548675,982.0,-6.370446756482124
2865000,4.2006445,0.0119877765,-4.692102,0.0057163974,0.005831081,0.00091935066,0.6428858,0.00029999999,-7.779863832797855,914.2,-7.779863822460174
2870000,4.236488,0.017094718,-4.5017314,0.00804813,0.007935602,0.00091537845,0.43173003,0.00029999999,-8.381123528350145,1137.875,-8.381123535335064
2875000,4.4023547,0.015955003,-4.4966226,0.0075069573,0.007722617,0.0009139541,0.54324555,0.00029999999,-7.670020168740303,1021.2,-7.670020139217376
2880000,4.5081687,0.010376027,-4.577567,0.0048333094,0.004842001,0.00091919734,0.4268431,0.00029999996,-7.937115521816951,1002.1111111111111,-8.073670029640198
