Steps,Policy/Entropy,Policy/Learning Rate,Policy/Extrinsic Value Estimate,Losses/Value Loss,Losses/Policy Loss,Environment/Cumulative Reward,Environment/Episode Length,Policy/Extrinsic Reward
2325000,1.4554465,6.775732e-05,-0.1482143,0.002391088,0.06436125,-0.9333333373069763,1852.6666666666667,-0.9333333373069763
2330000,1.4550631,6.727217e-05,-0.100087106,0.002774082,0.06699876,-1.1500000022351742,930.5,-1.1500000022351742
2335000,1.4548689,6.67502e-05,-0.109768,0.004262404,0.071873404,-0.7333333343267441,1125.0,-0.7333333343267441
2340000,1.4549997,6.624358e-05,-0.1570966,0.0037108823,0.06382131,-1.1000000014901161,1386.0,-1.100000012665987
2345000,1.4553905,6.5758606e-05,-0.11595253,0.0025245727,0.07344496,-0.9000000022351742,1334.75,-0.9000000022351742
2350000,1.4552302,6.526434e-05,-0.09773562,0.0004276915,0.0697279,-1.0,260.0,-1.0
2355000,1.4549496,6.473069e-05,-0.098611705,0.0022832658,0.077276215,-0.7500000037252903,1586.75,-0.7500000037252903
2360000,1.4548066,6.4254586e-05,-0.07385872,0.000976683,0.06227156,-0.3500000014901161,2289.25,-0.3500000014901161
2365000,1.4548694,6.375471e-05,-0.06750689,0.0015936415,0.06812592,-0.8000000007450581,1110.0,-0.8000000007450581
2370000,1.4552001,6.324829e-05,-0.04459604,0.0020867265,0.07462497,None,None,None
2375000,1.4553301,6.274819e-05,-0.062965535,0.0016781958,0.06388704,-1.133333335320155,420.6666666666667,-1.133333335320155
2380000,1.4553417,6.225659e-05,-0.07578436,0.0013518557,0.0668144,-0.3666666696468989,2466.3333333333335,-0.3666666696468989
2385000,1.4550459,6.172922e-05,-0.043950956,0.00026050385,0.068327025,-1.4000000059604645,2330.0,-1.4000000059604645
2390000,1.455329,6.1232306e-05,-0.06916787,0.0015185036,0.06617787,-0.6000000014901161,1861.5,-0.6000000014901161
2395000,1.4558173,6.0761427e-05,-0.07725102,0.004314969,0.058020648,-1.0333333338300388,922.1666666666666,-1.0333333338300388
2400000,1.4558706,6.0241506e-05,-0.09516169,0.0034613037,0.062124737,-0.6857142874172756,1465.5714285714287,-0.6857142874172756
2405000,1.4561863,5.9752187e-05,-0.09972713,0.0028203034,0.07095596,-1.1000000014901161,440.5,-1.1000000014901161
2410000,1.4561734,5.9242513e-05,-0.09178935,0.005992943,0.06629862,-1.1200000017881393,1167.6,-1.1000000014901161
2415000,1.4557168,5.8757985e-05,-0.09550385,0.0007022682,0.06771159,-0.9000000022351742,1385.25,-0.9600000023841858
2420000,1.4554598,5.823819e-05,-0.10763746,0.002596844,0.071827464,-0.7428571432828903,1000.4285714285714,-0.7428571432828903
2425000,1.4554021,5.7766258e-05,-0.16632825,0.0022484937,0.07330915,-1.0,646.6666666666666,-1.0
2430000,1.4554957,5.720116e-05,-0.075286396,0.0015165693,0.06878787,-0.7000000004967054,1020.3333333333334,-0.6400000005960464
2435000,1.455681,5.674326e-05,-0.19911794,0.004885771,0.06798546,-0.9250000007450581,964.25,-0.9333333339956071
2440000,1.4557287,5.623224e-05,-0.093026236,0.0031800317,0.06668608,-1.0,432.3333333333333,-1.0
2445000,1.4556041,5.5774013e-05,-0.13052936,0.0034081975,0.06796544,-0.9000000022351742,841.25,-0.9000000022351742
2450000,1.4559612,5.52698e-05,-0.13922627,0.003841855,0.07532521,-0.6222222232156329,1072.6666666666667,-0.6222222232156329
2455000,1.456142,5.4756674e-05,-0.14285699,0.003002515,0.06962696,-1.0,580.0,-1.0
2460000,1.4560866,5.427901e-05,-0.14972559,0.004338221,0.07280266,-1.057142857994352,827.2857142857143,-1.057142857994352
2465000,1.4559785,5.3751046e-05,-0.12076795,0.0039130747,0.0611021,-0.9000000009934107,862.1666666666666,-0.9000000009934107
2470000,1.4559705,5.325291e-05,-0.1544679,0.0035555968,0.06796441,-1.050000000745058,943.75,-1.050000000745058
2475000,1.4561721,5.274947e-05,-0.087834276,0.0013108182,0.06658879,-1.0,428.0,-1.0
2480000,1.4563323,5.2264684e-05,-0.106519364,0.0012149308,0.066464365,-0.8000000029802322,1993.4,-0.8000000029802322
2485000,1.4567692,5.174389e-05,-0.09552351,0.0056227087,0.06833856,-0.8857142861400332,649.2857142857143,-0.8857142861400332
2490000,1.456819,5.1215422e-05,-0.10873568,0.004942417,0.07479977,-0.9000000009934107,947.6666666666666,-0.9000000009934107
2495000,1.456592,5.076312e-05,-0.10332153,0.0040466185,0.065833114,-1.0,435.0,-1.0
2500000,1.4563725,5.0225084e-05,-0.09257789,0.0016552309,0.070189275,-0.7000000029802322,1854.0,-0.7000000029802322
2505000,1.4563763,4.9727907e-05,-0.16608383,0.0030358804,0.06422391,-0.6285714294229235,1334.2857142857142,-0.6285714294229235
2510000,1.4559891,4.9236765e-05,-0.10596912,0.0021814622,0.06726227,-0.8500000014901161,945.0,-0.8500000014901161
2515000,1.4557034,4.8735095e-05,-0.1155003,0.0033128213,0.067125425,-1.0666666676600773,880.6666666666666,-1.0666666676600773
2520000,1.4554836,4.8270136e-05,-0.08262943,0.001613576,0.07419639,-0.6666666666666666,1308.3333333333333,-0.6666666666666666
2525000,1.4554623,4.7779493e-05,-0.07101027,0.001772536,0.06039862,-0.5,1223.0,-0.5
2530000,1.4555122,4.725725e-05,-0.06124485,0.0035021994,0.07140988,-1.0,469.3333333333333,-1.0
2535000,1.4555365,4.675059e-05,-0.073407255,0.0022015036,0.07848578,-0.8,785.4,-0.8
2540000,1.4552795,4.6263736e-05,-0.07808508,0.0033123095,0.067290686,-0.6857142874172756,1500.5714285714287,-0.6857142874172756
2545000,1.4553862,4.5738656e-05,-0.08566204,0.001888974,0.076389104,-0.8000000007450581,1230.0,-0.8000000007450581
2550000,1.4552827,4.5256515e-05,-0.07516961,0.0012497994,0.06171341,-1.0666666676600773,952.0,-1.0666666676600773
2555000,1.4553369,4.4777207e-05,-0.14012271,0.002682455,0.06270066,-1.000000002483527,867.5,-1.0000000099341075
2560000,1.4553695,4.4244618e-05,-0.1214434,0.00089701125,0.0697895,-0.6000000014901161,1110.5,-0.6000000014901161
2565000,1.4552853,4.375933e-05,-0.11748642,0.0031575493,0.07014948,-1.0400000035762786,1030.4,-1.0400000035762786
2570000,1.4552835,4.323901e-05,-0.14836633,0.0042988495,0.06383426,-0.9750000014901161,1002.875,-0.9750000014901161
2575000,1.4553419,4.273954e-05,-0.11166258,0.0055540665,0.07395549,-1.0,393.6666666666667,-1.0
2580000,1.4555591,4.227582e-05,-0.1586297,0.0024991713,0.057935983,-0.6800000011920929,1395.8,-0.7333333343267441
2585000,1.4556851,4.174343e-05,-0.090704374,0.0018640318,0.07528821,-0.8000000019868215,1252.3333333333333,-0.8000000019868215
2590000,1.455764,4.1242718e-05,-0.0921064,0.00064852124,0.061580896,-0.8400000035762787,1453.0,-0.8400000035762787
2595000,1.456025,4.071137e-05,-0.13910647,0.0032757537,0.064679325,-1.0,412.75,-1.0
2600000,1.4561815,4.022979e-05,-0.09123756,0.004752514,0.06386139,-0.8000000019868215,1405.1666666666667,-0.8000000094374021
2605000,1.456176,3.9725066e-05,-0.12282133,0.003702952,0.070159666,-0.8400000005960464,703.0,-0.8400000005960464
2610000,1.4559395,3.9235176e-05,-0.13838677,0.0024423946,0.07353758,-0.7000000029802322,1493.5,-0.7000000029802322
2615000,1.4559635,3.8768543e-05,-0.094375424,0.0052771964,0.06734227,-0.9333333348234495,867.5,-0.9333333348234495
2620000,1.456001,3.8242848e-05,-0.0790891,0.0048654806,0.059575174,-0.75,952.0,-0.75
2625000,1.4559101,3.780153e-05,-0.06701215,0.0014126403,0.06710195,-0.7333333343267441,1014.6666666666666,-0.7333333343267441
2630000,1.4556998,3.72349e-05,-0.092264555,0.00024874334,0.0731941,-1.133333335320155,1562.3333333333333,-1.133333335320155
2635000,1.4555832,3.6771857e-05,-0.08626167,0.0063797357,0.06827736,-0.6000000004257474,1234.2857142857142,-0.6000000004257474
2640000,1.455579,3.6243237e-05,-0.096825786,0.003586879,0.06750529,-1.1000000014901161,579.5,-1.1000000014901161
2645000,1.4556025,3.5758523e-05,-0.11658713,0.0033730878,0.070447065,-0.9714285731315613,793.4285714285714,-0.9714285731315613
2650000,1.4556092,3.5249024e-05,-0.14570816,0.0027395003,0.06276831,-0.8400000005960464,648.4,-0.8400000005960464
2655000,1.4554536,3.4732817e-05,-0.14296779,0.0027007787,0.062130637,-0.7333333343267441,1014.6666666666666,-0.7333333343267441
2660000,1.455635,3.4263794e-05,-0.1435963,0.0024124305,0.064650856,-1.0,692.25,-1.0
2665000,1.4558342,3.3717395e-05,-0.14131913,0.0061949505,0.06779662,-0.875,610.75,-0.875
2670000,1.4557858,3.323755e-05,-0.12601128,0.005785652,0.061869558,-1.0333333338300388,1083.0,-1.0333333338300388
2675000,1.4557754,3.2766704e-05,-0.14148384,0.004026064,0.06689211,-0.8857142861400332,712.8571428571429,-0.866666667163372
2680000,1.4558728,3.223772e-05,-0.1754133,0.0027273593,0.0600096,-0.9428571441343853,697.2857142857143,-0.9500000011175871
2685000,1.4559958,3.1751773e-05,-0.18894269,0.0051242453,0.06903544,-1.0,643.0,-1.0
2690000,1.4559568,3.123741e-05,-0.10918224,0.0015121041,0.06636497,-0.7500000037252903,1766.5,-0.7500000037252903
2695000,1.4558067,3.075985e-05,-0.09831912,0.0021514697,0.07109794,-1.0666666676600773,673.0,-1.0666666676600773
2700000,1.4557798,3.026915e-05,-0.13001692,0.0026241287,0.065379314,-1.0666666676600773,987.6666666666666,-1.0666666676600773
2705000,1.4559236,2.9764602e-05,-0.13680534,0.002613099,0.059705626,-0.7142857142857143,1399.7142857142858,-0.6666666666666666
2710000,1.4559633,2.9245131e-05,-0.07485864,0.0014580039,0.06710313,0.0,2206.0,-0.5
2715000,1.455838,2.8743312e-05,-0.085549615,0.0026169838,0.07512336,-0.9200000017881393,1157.8,-0.9200000017881393
2720000,1.4557117,2.8235387e-05,-0.09955883,0.0027376928,0.06484857,-0.8400000005960464,698.0,-0.8400000005960464
2725000,1.4556115,2.7765942e-05,-0.15799809,0.0063023237,0.066853225,-0.7777777777777778,977.6666666666666,-0.7777777777777778
2730000,1.4554042,2.7229611e-05,-0.0965628,0.006128983,0.07192941,-1.0000000029802323,1152.8,-1.0000000029802323
2735000,1.4551907,2.6760164e-05,-0.12206918,0.0029081784,0.07095209,-1.0,637.0,-1.0
2740000,1.4550748,2.624456e-05,-0.094386,0.0009504879,0.06725688,-1.0,556.0,-1.0
2745000,1.4551322,2.5738875e-05,-0.08210906,0.0019521593,0.06495213,-0.7666666681567827,1001.5,-0.7666666681567827
2750000,1.4552385,2.5240186e-05,-0.08738522,0.0027977575,0.07104967,-0.6250000018626451,1671.375,-0.6250000018626451
2755000,1.4553266,2.4741767e-05,-0.103876896,0.0036906714,0.06922123,-1.0,479.3333333333333,-1.0
2760000,1.4551697,2.4252498e-05,-0.112430535,0.002986489,0.06790695,-1.0,884.5,-1.0
2765000,1.4551141,2.3752023e-05,-0.11885552,0.0029681711,0.07406868,-1.0666666676600773,318.3333333333333,-1.0666666676600773
2770000,1.4552287,2.326091e-05,-0.12224227,0.0029190644,0.07481021,-1.0333333387970924,1704.6666666666667,-1.0333333387970924
2775000,1.4551955,2.2766511e-05,-0.14228864,0.0027214019,0.06972413,-1.0,901.4,-1.0
2780000,1.4551938,2.220998e-05,-0.07850851,0.0033232048,0.0685373,-0.7333333343267441,1297.0,-0.7333333343267441
2785000,1.4551592,2.1755175e-05,-0.13439721,0.0023854915,0.06679324,-1.0,948.6666666666666,-1.0
2790000,1.4552078,2.1287373e-05,-0.11692775,0.0049143527,0.06312116,-0.866666667163372,824.3333333333334,-0.866666667163372
2795000,1.4551705,2.0742145e-05,-0.102824435,0.0014343115,0.06348521,-0.7333333343267441,1253.6666666666667,-0.7333333343267441
2800000,1.4550148,2.0240615e-05,-0.09725177,0.0024010893,0.06671332,-1.0,434.0,-1.0
2805000,1.4549943,1.9752993e-05,-0.08998394,0.00154996,0.068911366,-0.6400000005960464,1186.2,-0.6400000005960464
2810000,1.455063,1.9250696e-05,-0.096889734,0.0015561599,0.0681466,-0.7666666681567827,1252.5,-0.7666666681567827
2815000,1.4551475,1.8737916e-05,-0.057413954,0.003975778,0.06885097,-0.7200000017881394,1594.8,-0.7200000017881394
2820000,1.4551258,1.8228588e-05,-0.07377151,0.0017637066,0.06251193,-1.1500000022351742,864.25,-1.1500000022351742
2825000,1.4550843,1.7767945e-05,-0.14226688,0.0055038133,0.06358676,-1.0,296.2,-1.0
2830000,1.4551361,1.7233191e-05,-0.10172646,0.0025161107,0.066691406,-0.6400000005960464,1380.2,-0.6400000005960464
2835000,1.4552064,1.6726892e-05,-0.13162883,0.00081520854,0.06971994,-0.6000000014901161,1722.0,-0.6000000014901161
2840000,1.4552084,1.6231692e-05,-0.16504593,0.001657958,0.0656098,-1.0571428601230894,814.7142857142857,-1.0571428601230894
2845000,1.4551622,1.5751433e-05,-0.12833868,0.0037722478,0.068503186,-1.0,504.0,-1.0
2850000,1.4551367,1.522366e-05,-0.11317839,0.0030388818,0.06396769,-0.8400000005960464,840.8,-0.8400000005960464
2855000,1.4551666,1.4727388e-05,-0.09137977,0.0021608484,0.076080464,-0.7714285722800663,941.0,-0.7714285722800663
2860000,1.4552038,1.4250828e-05,-0.12059562,0.004646983,0.06663547,-0.75,1025.25,-0.75
2865000,1.4551736,1.3760211e-05,-0.11268074,0.003143939,0.06309934,-0.8400000005960464,987.6,-0.8400000005960464
2870000,1.4551243,1.3242285e-05,-0.10103907,0.0036557668,0.063925214,-0.7333333343267441,1041.0,-0.7333333343267441
2875000,1.4551337,1.2738557e-05,-0.1145861,0.0014066914,0.07187595,-0.9200000047683716,1299.4,-0.9200000047683716
2880000,1.4551116,1.2246774e-05,-0.09814948,0.0024701043,0.07134494,-1.0,586.0,-1.0
2885000,1.4550633,1.1748426e-05,-0.11191769,0.0039252173,0.0786027,-0.7600000023841857,1403.6,-0.7600000023841857
2890000,1.455093,1.125979e-05,-0.103904486,0.002310788,0.06519587,-0.7333333343267441,792.6666666666666,-0.7333333343267441
2895000,1.4550495,1.0772304e-05,-0.08401903,0.0010082846,0.07665621,-0.7000000004967054,1254.1666666666667,-0.6400000005960464
2900000,1.4550288,1.0237082e-05,-0.063337564,0.0014326352,0.06671982,-1.0,439.0,-1.0
2905000,1.4550478,9.7681095e-06,-0.07589062,0.00391513,0.07713423,-0.9142857151372092,894.5714285714286,-0.9000000009934107
2910000,1.4550045,9.27403e-06,-0.106985696,0.0050388062,0.0678849,-0.8000000019868215,1885.0,-0.8500000014901161
2915000,1.454983,8.763331e-06,-0.09937902,0.0016076016,0.074405484,-0.8000000007450581,1108.0,-0.8000000007450581
2920000,1.455004,8.248266e-06,-0.1248589,0.003953973,0.068056464,-0.9428571441343853,1173.0,-0.9428571441343853
2925000,1.4550513,7.730562e-06,-0.056287985,0.0024785663,0.071790844,-1.2000000029802322,574.0,-1.2000000029802322
2930000,1.4550556,7.2566763e-06,-0.091834314,0.0028051361,0.07469484,-0.8000000012772424,1513.142857142857,-0.8000000012772424
2935000,1.4550824,6.7510937e-06,-0.09078637,0.0020019002,0.06054149,-1.0,338.0,-1.0
2940000,1.455063,6.2406475e-06,-0.052052405,0.0015698448,0.071463525,-1.0,481.0,-1.0
2945000,1.4550655,5.769517e-06,-0.057963092,0.0024037294,0.0698276,-0.6000000014901161,1774.25,-0.6000000014901161
2950000,1.4550626,5.2214905e-06,-0.10981713,0.001740343,0.06827749,-0.8,685.4,-0.75
2955000,1.4550798,4.7500457e-06,-0.08605576,0.0025969774,0.0746574,-0.6333333353201548,1832.1666666666667,-0.6857142874172756
2960000,1.4550849,4.2566007e-06,-0.10174267,0.004959373,0.06701828,-1.0,429.0,-1.0
2965000,1.4550964,3.7401944e-06,-0.09677753,0.004998793,0.06697148,-0.9200000017881393,1323.0,-0.9200000017881393
2970000,1.4550942,3.2322957e-06,-0.119921096,0.0024423928,0.07044256,-1.1000000014901161,737.75,-1.1000000014901161
2975000,1.4550782,2.7514511e-06,-0.13578302,0.0047885785,0.07971406,-0.9200000017881393,1064.4,-0.9200000017881393
2980000,1.4550699,2.2565885e-06,-0.11902333,0.0017776343,0.06704248,-0.8000000019868215,1250.5,-0.8000000019868215
2985000,1.4550629,1.7467496e-06,-0.13730551,0.0049370504,0.07488183,-0.866666667163372,806.8333333333334,-0.866666667163372
2990000,1.4550624,1.19711e-06,-0.09633728,0.0020536105,0.06955222,-0.8000000019868215,1118.3333333333333,-0.8000000019868215
2995000,1.4550602,7.3103e-07,-0.12999775,0.0021614323,0.069622286,-0.866666667163372,961.1666666666666,-0.8400000005960464
3000000,1.4550574,2.646411e-07,-0.12121762,0.0045489874,0.0721766,-0.8800000011920929,918.8,-0.9000000009934107
