Steps,Policy/Extrinsic Value Estimate,Policy/Entropy,Policy/Learning Rate,Losses/Value Loss,Losses/Policy Loss,Environment/Cumulative Reward,Environment/Episode Length
2750000,-0.22139604,1.4060066,0.00013530975,0.0004815722,0.010479874,-12.824605072848499,3439.5
2760000,-0.11391026,1.4058758,0.0001347024,0.0012890823,0.016975956,-5.840801989333704,4004.2
2770000,-0.24164942,1.4058036,0.00013409887,0.0012472137,0.017237239,-11.047617068203786,3604.6666666666665
2780000,-0.13758087,1.4058518,0.00013350196,0.00024135182,0.017189145,-6.467190275085159,4981.0
2790000,-0.1466778,1.4059637,0.00013289589,0.00011646903,0.015403523,-5.806604885059642,3684.5
2800000,-0.22464018,1.4060317,0.00013229424,0.0020792566,0.014795391,-7.898020270251436,4498.5
2810000,-0.23051338,1.4060998,0.0001316943,0.0004947837,0.015803684,-7.145584756198029,3679.3333333333335
2820000,-0.19581647,1.406033,0.00013110224,0.0016824238,0.01754448,-6.750709920888767,2991.0
2830000,-0.12568347,1.4059467,0.00013050175,0.00052313175,0.0143980365,-17.645496250130236,4981.0
2840000,-0.121977925,1.4058896,0.00012989595,0.0008170349,0.011020218,-5.5523431457113475,2768.6666666666665
2850000,-0.23020048,1.4057364,0.00012929348,0.0011820017,0.019717608,-5.156522466568276,4911.0
2860000,-0.21596865,1.4055512,0.00012870351,0.00096062844,0.011259257,-7.357878810425366,3823.6666666666665
2870000,-0.16629899,1.405432,0.00012811013,0.0027879279,0.0141999815,-15.58064850588562,4242.333333333333
2880000,-0.10941885,1.405372,0.00012749771,0.002605629,0.016109085,-0.2500649944850011,1715.5
2890000,-0.09766314,1.4052095,0.00012689846,0.0018726182,0.008469454,-10.66290966363158,4601.0
2900000,-0.12729526,1.4048874,0.00012629958,0.0012748442,0.01626479,-3.322100659754748,2445.3333333333335
2910000,-0.10160014,1.404653,0.00012569947,0.004222472,0.018579697,-2.337579189838531,2164.3333333333335
2920000,-0.20448253,1.4045529,0.00012510814,0.0008812925,0.015008937,-7.452920438430738,3439.5
2930000,-0.094072014,1.4045349,0.00012449687,0.004404495,0.013716129,-2.1934180564421695,2265.5
2940000,-0.1258407,1.4046366,0.0001238802,0.0047513093,0.0182372,-5.04619511209894,1799.2
2950000,-0.18478192,1.4046224,0.00012328029,0.00041161402,0.015151761,None,None
2960000,-0.18851203,1.4044985,0.00012269254,0.0009717297,0.016182981,-7.693126805417705,3683.0
2970000,-0.12310672,1.4044043,0.0001220914,0.002366971,0.012135411,-1.8879664198320825,2554.5
2980000,-0.23006886,1.4043573,0.0001214893,None,None,-8.412366970274888,4012.0
2990000,-0.28714368,1.404378,0.000120911405,0.0015327318,0.015549299,-5.286817421079225,2496.5
3000000,-0.15505996,1.4041756,0.00012029906,0.0025282358,0.012282757,-3.672535165977024,1496.6666666666667
3010000,-0.20861812,1.4040266,0.00011969624,0.0045694993,0.018470608,0.48364336881786585,503.0
3020000,-0.19083679,1.4039911,0.00011910437,0.0024740924,0.0136646535,-10.08307254644266,4008.6666666666665
3030000,-0.14796083,1.4039092,0.000118501586,0.00034142425,0.016897626,-4.462039382662624,3144.0
3040000,-0.11911611,1.403828,0.000117905176,0.0033220213,0.01640377,-3.0892552085220815,2006.6
3050000,-0.19014844,1.4038365,0.00011730165,0.0044035683,0.016688135,-5.040248627261462,2029.0
3060000,-0.26112515,1.4038961,0.000116701776,0.006056052,0.015521074,-7.864366554305889,2317.4
3070000,-0.21345179,1.4038783,0.00011610034,0.0027725638,0.009723109,-3.202251134207472,1633.0
3080000,-0.21646696,1.4038373,0.00011549827,0.0045058583,0.013458486,-5.751110284431239,1644.857142857143
3090000,-0.20357208,1.4037536,0.000114895156,0.0014244965,0.02458719,0.7193930515786633,782.0
3100000,-0.22874783,1.4035908,0.00011428807,0.0010692704,0.017914921,-6.641114589618519,2896.0
3110000,-0.21961609,1.4035108,0.00011369608,0.0023186128,0.013753074,-0.4170053591951728,1057.0
3120000,-0.20911261,1.4035735,0.00011309832,0.00089082576,0.016606858,-9.128957350136867,3823.8333333333335
3130000,-0.11654647,1.4036462,0.00011250526,0.0024556061,0.018390097,-6.029372622142546,1911.0
3140000,-0.17011234,1.4035404,0.00011190132,0.00214864,0.016016344,-6.641887282234772,3499.0
3150000,-0.093933806,1.403354,0.00011130434,0.0033145533,0.01574676,-2.9333421436022036,2354.25
3160000,-0.031646833,1.4031986,0.000110694426,0.0046025766,0.012056372,-3.9152961062500253,2619.4
3170000,-0.16497584,1.4029834,0.000110091954,0.0036045609,0.017381633,-1.2122477184981109,1130.4
3180000,-0.1463658,1.4028425,0.0001094932,0.0038096395,0.015670637,-4.91668504581321,2122.0
3190000,-0.06032101,1.4028965,0.00010889662,0.004792258,0.013824285,-1.5349166349042207,1559.2
3200000,-0.15006371,1.4029564,0.000108309934,0.0046653943,0.025812877,-2.5152656686162422,1436.3333333333333
3210000,-0.2030191,1.4029138,0.00010770392,0.00435941,0.012898442,-3.287185395747656,1911.857142857143
3220000,-0.15236576,1.4028542,0.000107109874,0.00223798,0.01732308,-2.5667272456921637,1010.6666666666666
3230000,-0.06337175,1.4028761,0.00010650233,0.005121183,0.015333652,-3.6816749504780293,1740.3333333333333
3240000,-0.068498045,1.4028907,0.00010589234,0.007262836,0.017724762,-4.286441103448548,2273.6666666666665
3250000,-0.065062515,1.4028558,0.00010529943,0.007391754,0.013315369,-1.5973894221307192,1493.0
3260000,-0.08787099,1.4028068,0.000104711595,0.003738864,0.016854415,-1.5947174808631341,1695.6666666666667
3270000,-0.17389672,1.4026598,0.000104102604,None,None,-3.996800914639607,1830.2
3280000,-0.17092997,1.4026622,0.000103493905,0.0033693549,0.013295145,-5.251816276053432,2892.5
3290000,-0.18021461,1.4026355,0.00010290479,0.001254874,0.01845124,-3.3617310529079987,1537.625
3300000,-0.098389566,1.4025023,0.00010231166,0.0051311054,0.021827698,-2.9590103694354184,1605.25
3310000,-0.08382065,1.4024245,0.00010172345,0.0015351139,0.016780065,-5.3795328832784435,3713.25
3320000,-0.1315032,1.402343,0.000101118705,0.0027683354,0.016312432,-2.0572715635256222,1168.3333333333333
3330000,-0.07311455,1.4022284,0.000100500656,0.0013558372,0.011010486,-4.658150103214818,2779.5
3340000,-0.108581424,1.4022361,9.99105e-05,0.0039070277,0.016022198,-3.52950355905341,1781.5
3350000,-0.0867266,1.4022607,9.929979e-05,0.0013003718,0.0166885,-6.748563523916528,3371.2
3360000,-0.11965297,1.4022774,9.868796e-05,0.0032508294,0.0141514875,-4.228485241212184,2510.0
3370000,-0.096865326,1.4022583,9.8095494e-05,0.001175757,0.019892579,-3.4398227089162297,2949.3333333333335
3380000,-0.19402464,1.4022338,9.749064e-05,0.0023250913,0.016403083,-1.1211115155795899,1883.0
3390000,-0.17756835,1.4021631,9.688976e-05,0.0011606399,0.01910265,-3.083151627215557,1424.0
3400000,-0.060519733,1.4021285,9.630052e-05,0.0031858473,0.016457643,-5.632601387050402,2865.4285714285716
3410000,-0.030524466,1.4021584,9.569941e-05,0.0042370674,0.014747382,-3.129540960857412,2498.5
3420000,-0.037949562,1.4021657,9.5106334e-05,0.0013007234,0.02015517,-0.8289000102668069,2002.0
3430000,-0.034874443,1.4021453,9.4509116e-05,0.0049576485,0.012644069,-1.019359729361895,1634.25
3440000,-0.07693137,1.4021033,9.390021e-05,0.0031295593,0.011822056,-1.1303185575234238,1608.0
3450000,-0.11840196,1.40204,9.330441e-05,0.0012934436,0.017859066,-4.876659523913986,4981.0
3460000,-0.13381997,1.4019668,9.269984e-05,0.0024533027,0.012192961,-4.6984495942347815,2609.285714285714
3470000,-0.109523095,1.4018518,9.209841e-05,0.0020901996,0.015798474,-1.3288884977344424,1139.4
3480000,-0.13386315,1.401776,9.149951e-05,0.004256693,0.01576226,-3.347246678866213,1910.25
3490000,-0.22113368,1.4018083,9.0896305e-05,0.0025900707,0.018203028,-5.342409497825429,1151.0
3500000,-0.11387509,1.4018657,9.028489e-05,0.005364009,0.0124998065,-4.7818089426727965,2484.5714285714284
3510000,-0.14580472,1.4018587,8.9687754e-05,0.0014789155,0.012219284,-1.0757749577363331,1826.3333333333333
3520000,-0.17293647,1.4018055,8.910144e-05,0.005669639,0.011539688,-2.719135497143725,1629.0
3530000,-0.15532511,1.4017967,8.8508896e-05,0.0038357615,0.013763549,-5.008728917583357,2536.6
3540000,-0.07383038,1.4018636,8.7913926e-05,0.0061108544,0.010912864,-6.780513813295069,2485.4285714285716
3550000,0.03973549,1.4019201,8.7302964e-05,0.00672659,0.01924228,-0.29210564107375425,1003.4444444444445
3560000,0.008710459,1.4019258,8.670338e-05,None,None,-0.7136020854425927,1159.8333333333333
3570000,-0.024663571,1.4018363,8.610399e-05,0.0052463906,0.01299346,-1.4468789957803285,1723.1666666666667
3580000,-0.04996986,1.4016877,8.549506e-05,0.004555775,0.02002422,-0.8911964175058529,846.2
3590000,-0.057829756,1.4016595,8.4893145e-05,0.0026095735,0.0130472295,-1.9466524617413856,1768.0
3600000,-0.052653518,1.401586,8.430287e-05,0.0038636257,0.016397176,-1.6502757150363843,1773.857142857143
3610000,-0.018385867,1.4015164,8.371302e-05,0.004328141,0.0136115495,-1.326494059234392,1521.75
3620000,-0.024488255,1.4014587,8.310906e-05,0.0044116727,0.013950749,-1.743512616077039,1876.7142857142858
3630000,-0.046837516,1.40138,8.248855e-05,0.0063766376,0.020529356,0.2230124854540918,498.5
3640000,-0.11660685,1.4013412,8.189201e-05,0.0025688582,0.014368599,-2.2871003305578292,1250.2222222222222
3650000,-0.06291672,1.4013295,8.130224e-05,0.0073449784,0.011602586,-2.728823560925472,1743.4166666666667
3660000,0.010242316,1.4013584,8.070459e-05,0.0068182405,0.0104580615,-0.2730111855101616,694.5
3670000,-0.057911497,1.4014354,8.009167e-05,0.005271855,0.02351309,-0.4813861636600147,1375.6666666666667
3680000,-0.091719285,1.4015005,7.948388e-05,0.0016024975,0.01733524,-1.6771068575843755,1496.2222222222222
3690000,-0.16618557,1.401528,7.8904726e-05,0.00734598,0.01565789,-0.10753881194978021,948.0
3700000,-0.11918542,1.4015672,7.830804e-05,0.0059428643,0.014736301,-2.973826963279862,1722.2857142857142
3710000,-0.1277262,1.4016153,7.768736e-05,0.0056150663,0.0199117,-4.747043616516748,1863.6666666666667
3720000,-0.16155006,1.4016222,7.7090255e-05,0.002548992,0.015967462,-0.518416122533381,955.5
3730000,-0.107802406,1.4016032,7.6509794e-05,0.003444575,0.013464676,-4.5798609823454175,1912.8
3740000,-0.061081402,1.4015965,7.589848e-05,0.0025254127,0.014720822,-1.1308333518682048,1855.5
3750000,-0.10238041,1.4015919,7.5292104e-05,0.0036623334,0.024432326,-3.039688984663891,2394.285714285714
3760000,-0.08398198,1.4016125,7.4701966e-05,0.0033672045,0.009718389,-0.16177375480349707,711.4285714285714
3770000,-0.14796883,1.4016225,7.409866e-05,0.0031154414,0.016024929,-3.798461727933803,2331.3333333333335
3780000,-0.18374684,1.4016167,7.350463e-05,0.0049740467,0.021525584,-4.109345041007535,2294.1428571428573
3790000,-0.041665215,1.4016367,7.2888106e-05,0.0027772193,0.022232616,-0.0894801925169304,911.5
3800000,-0.10995866,1.4016095,7.228325e-05,0.0032874406,0.014021724,-3.7525446668441873,2446.4
3810000,-0.07950243,1.4016074,7.1702125e-05,0.0019102556,0.014827685,-2.406182049540803,2287.25
3820000,-0.086359784,1.4016218,7.109932e-05,0.0025781356,0.01890576,-1.8618883179296972,2379.25
3830000,-0.067507535,1.4015528,7.048993e-05,None,None,-2.7293841023153314,1967.0
3840000,0.058433685,1.4015572,6.9903064e-05,0.005234488,0.01597822,-0.8561279493849725,988.8
3850000,-0.1410463,1.4015095,6.93006e-05,0.01244717,0.02085003,-1.3950130657249247,1252.875
3860000,-0.10855922,1.4013867,6.868239e-05,0.004691904,0.015242853,-0.640184271876933,792.75
3870000,-0.214088,1.4012917,6.809675e-05,0.0068267137,0.011201451,-3.544176737079397,1174.2857142857142
3880000,-0.077154405,1.4012977,6.7501474e-05,0.004020744,0.015233475,-2.9119150512924534,1331.625
3890000,-0.044874962,1.4013556,6.6891516e-05,0.0046720845,0.015428376,-0.9186336682566131,1155.8333333333333
3900000,-0.052696116,1.4015025,6.62933e-05,0.0032601992,0.019814845,-0.8383314578095451,1855.5
3910000,-0.062682495,1.4016126,6.570457e-05,0.0039959177,0.011418392,-6.338612351100892,3372.5
3920000,0.011101431,1.4016563,6.509094e-05,0.002885031,0.016158974,-2.374658072155268,1808.857142857143
3930000,0.017843148,1.4016864,6.449172e-05,0.0062509584,0.012427923,-1.0509509190305835,1526.0
3940000,-0.050666973,1.4017307,6.39149e-05,0.0040703923,0.015169972,-2.561576222826261,2700.4
3950000,-0.044294976,1.4018112,6.331894e-05,0.009187606,0.021408357,-1.2788707815813654,1158.2307692307693
3960000,-0.105339795,1.4018656,6.270987e-05,0.0053720106,0.014749027,-0.639074511663057,987.2
3970000,-0.14473619,1.4018462,6.2098705e-05,0.0046681846,0.015410882,-1.1255169275391381,666.25
3980000,-0.078106984,1.4017924,6.1513536e-05,0.0022867988,0.015042608,-3.473637540494868,1703.1666666666667
3990000,-0.0012182627,1.4017553,6.0912003e-05,0.0062123956,0.010036189,-2.6390584214241244,2140.285714285714
4000000,-0.031316485,1.4017594,6.030645e-05,0.0020132752,0.019172823,-1.855948308686493,1722.25
4010000,-0.08010195,1.4017992,5.9702175e-05,0.0046433196,0.015867991,-1.2269620486864976,1641.6666666666667
4020000,-0.053535942,1.4018612,5.9098515e-05,0.006066201,0.016404105,-1.2688789211446418,1142.3
4030000,-0.111229174,1.4019419,5.8507383e-05,0.0029802402,0.017068692,-3.061916963903059,2153.625
4040000,-0.02747874,1.4019519,5.790188e-05,0.0075265276,0.009331723,-1.180515085735048,994.2222222222222
4050000,-0.108678356,1.401953,5.730238e-05,0.0031035196,0.01467421,0.09288439410738647,578.0
4060000,-0.12876269,1.4019141,5.669393e-05,0.0032580267,0.02485096,-3.1844208675514287,2192.6666666666665
4070000,-0.17318067,1.4018538,5.6101646e-05,0.001658891,0.013591084,-5.601111517753452,2185.3333333333335
4080000,-0.06307368,1.4017942,5.5523877e-05,0.0050248248,0.013575702,-3.325248624613908,2115.714285714286
4090000,-0.0060240068,1.4017469,5.4919994e-05,0.007967269,0.017679984,-0.6019607113383245,976.2
4100000,-0.02843573,1.4016845,5.430974e-05,0.0026517017,0.017692199,-0.10321460887789727,1619.4
4110000,-0.033811554,1.4016382,5.3701217e-05,None,None,-2.618010053320581,1794.111111111111
4120000,-0.047072303,1.4016379,5.3098836e-05,0.0055855373,0.016068423,-0.24842289274480814,722.0
4130000,-0.093254395,1.4015969,5.249799e-05,0.004806454,0.026019605,-1.8307502899697283,1141.75
4140000,-0.09071463,1.4014838,5.1892224e-05,0.00522361,0.012809988,-2.177223433938343,1917.1
4150000,-0.065767616,1.4013423,5.129735e-05,0.004060138,0.016905915,-0.6721415858870993,1673.3333333333333
4160000,-0.044892624,1.4012185,5.069024e-05,0.003947978,0.018293722,-2.840273327974137,1213.8
4170000,-0.050215777,1.4011481,5.0091505e-05,0.007951837,0.015997315,-0.9797572207389749,1277.625
4180000,-0.059931558,1.4010872,4.949609e-05,0.0063252957,0.015009701,-1.4731620041110243,1107.0666666666666
4190000,-0.10361315,1.4009969,4.889051e-05,0.006341751,0.013157179,-1.3159012658288702,675.5
4200000,-0.14323242,1.4009249,4.829076e-05,0.0029246954,0.025673091,-2.423703720269259,1314.75
4210000,-0.08098416,1.4008932,4.7699887e-05,0.0038827804,0.016957354,-1.7361909070517867,1365.4
4220000,-0.027783854,1.4008594,4.7114874e-05,0.0038707186,0.012399242,-2.1826356463861885,2365.0
4230000,-0.061296392,1.40083,4.650605e-05,0.006660418,0.020271473,0.03924479075552275,583.5
4240000,-0.113045916,1.4007969,4.589846e-05,0.003009793,0.015717799,-2.729093912996177,2251.25
4250000,-0.09764263,1.4007701,4.531939e-05,0.0030997305,0.013936533,-3.1338379776958996,2258.8333333333335
4260000,-0.09483943,1.4007641,4.4714154e-05,0.008678658,0.012860494,-3.078011117925468,1311.4285714285713
4270000,-0.090742126,1.4007467,4.4098568e-05,0.003931625,0.016969977,-0.9546122535913517,1409.7142857142858
4280000,-0.113013744,1.4007314,4.350422e-05,0.004183434,0.01517832,-3.9366289831717345,2365.1666666666665
4290000,-0.12361206,1.4007195,4.2909807e-05,0.006976721,0.01537074,-1.8236713963507845,869.6363636363636
4300000,-0.13524842,1.4006996,4.229685e-05,0.0034315013,0.017101709,-3.2314303151506465,1886.5
4310000,-0.1506601,1.4007126,4.1685074e-05,0.0053675496,0.013420161,-0.31100518885068595,772.25
4320000,-0.12976514,1.4007893,4.109626e-05,0.006937426,0.01353099,-4.359665588459133,1614.2857142857142
4330000,-0.07323202,1.4008273,4.050333e-05,0.004242299,0.019180086,-3.149791579934702,1491.0714285714287
4340000,-0.09284222,1.4007963,3.98914e-05,0.0053659505,0.010837067,0.29727924034731196,506.7142857142857
4350000,-0.09051424,1.4007354,3.9287916e-05,0.0070856023,0.018334758,-1.7377436552908168,1306.6666666666667
4360000,-0.17661218,1.40067,3.8694827e-05,0.0039824066,0.01926681,-1.4376121629495173,1231.2
4370000,-0.19105421,1.4006411,3.809903e-05,None,None,-9.736174268298782,2608.25
4380000,-0.101401985,1.4006399,3.7509464e-05,0.0017556235,0.018938266,-4.218021460867021,1784.3333333333333
4390000,-0.024318455,1.4006348,3.6909525e-05,0.0044818297,0.016692456,-1.8966728011894571,1613.4285714285713
4400000,-0.12036807,1.4006841,3.630898e-05,0.0044881743,0.02001038,-1.577182630232225,786.0
4410000,-0.12927161,1.4007561,3.56996e-05,0.0034071032,0.016220633,-4.372179223710971,2327.0
4420000,-0.17193635,1.4007988,3.5092595e-05,0.004620165,0.016444325,-2.9227168020637087,1363.3333333333333
4430000,-0.08701369,1.4008071,3.449604e-05,0.0033270582,0.019461427,-4.485837856501651,2723.6666666666665
4440000,-0.058406062,1.4007647,3.38981e-05,0.0013017374,0.023213811,-1.2990631552092964,1368.5
4450000,0.0024120917,1.4007354,3.3308264e-05,0.008046987,0.010870829,-3.546307048687595,2128.875
4460000,-0.027675621,1.4007215,3.2706277e-05,0.0024645338,0.023817787,-1.1779064282059803,838.8571428571429
4470000,-0.0607122,1.4006937,3.210551e-05,0.011198531,0.012599389,-0.8652210517986012,1093.0
4480000,-0.09028864,1.4006513,3.1494987e-05,0.0044815093,0.01823802,-1.7733529870214018,1059.1666666666667
4490000,-0.06890914,1.4005952,3.0891064e-05,0.0060944525,0.011835323,-3.197155577800004,2489.6666666666665
4500000,-0.0865887,1.4005435,3.0302721e-05,0.007858267,0.015295641,-0.11939994821191899,652.4285714285714
4510000,-0.24122,1.4005148,2.969866e-05,0.0026120872,0.012332755,-1.7770544233111043,1335.0
4520000,-0.15339471,1.4005255,2.909288e-05,0.0044563124,0.010855904,-2.086171424445638,2113.5
4530000,-0.09557144,1.4005634,2.8492508e-05,0.0046548313,0.015578746,-3.4925731268789,1725.2222222222222
4540000,-0.1375837,1.40062,2.7894901e-05,0.00371739,0.011321545,-13.569568790262565,4981.0
4550000,-0.06506542,1.4006554,2.7300235e-05,0.003095002,0.014781001,-3.622825452548568,2570.0
4560000,-0.004445353,1.4006433,2.6699181e-05,0.004223294,0.011801088,-2.8922089726714018,1933.857142857143
4570000,-0.07102845,1.4006013,2.6102829e-05,0.008655954,0.016593145,-2.202123408768481,1460.2222222222222
4580000,-0.08372779,1.400578,2.5498335e-05,0.0056834565,0.01685407,0.4498900806065649,580.3333333333334
4590000,-0.11630864,1.4005885,2.489829e-05,0.0034282964,0.013472521,-4.537034460634459,2544.5714285714284
4600000,-0.08670942,1.4005905,2.4311072e-05,0.0041447883,0.018612264,-2.376030615007039,1293.375
4610000,-0.14967982,1.4005853,2.371208e-05,0.0048518735,0.012854078,-0.25562938189250417,1069.75
4620000,-0.18686096,1.4005849,2.310825e-05,0.0022081556,0.020208456,-5.966301335836761,2182.5
4630000,-0.13316013,1.4006131,2.249275e-05,0.0027692423,0.020531379,-2.384769518144562,1041.2857142857142
4640000,-0.09877361,1.4006411,2.189911e-05,0.0050043254,0.021192849,-3.871052757400321,2110.375
4650000,-0.0036230835,1.4006379,2.1296204e-05,None,None,-1.2116404326202779,1291.3846153846155
4660000,-0.11161331,1.4006537,2.0698551e-05,0.009947323,0.006846103,-1.3828396226745099,1064.8
4670000,-0.05365881,1.4006687,2.0106132e-05,0.003976949,0.020478088,-2.9224702417850494,1496.7777777777778
4680000,-0.07714125,1.4006553,1.9506506e-05,0.009820241,0.013037708,-1.7208699113223702,1171.8
4690000,-0.0089802155,1.4006289,1.8904231e-05,0.0066682375,0.02033722,-0.7518900869879872,1154.4
4700000,-0.11599661,1.4006141,1.8302786e-05,0.005680312,0.01968862,-1.956976205149355,1037.5555555555557
4710000,-0.04938339,1.400618,1.7701928e-05,0.006747202,0.0133783985,0.47981544441136065,696.2
4720000,-0.0701341,1.400615,1.7102418e-05,0.007707978,0.016005611,-0.6732166740839602,1056.125
4730000,-0.1390051,1.4006124,1.6503398e-05,0.006355651,0.01763053,-1.4429283110657707,989.8333333333334
4740000,-0.02029456,1.4006109,1.5898126e-05,0.003421087,0.015770575,-3.3341640763213105,1587.6923076923076
4750000,-0.017425878,1.4006122,1.5302527e-05,0.008491148,0.010783255,-1.3424229850885847,895.4166666666666
4760000,-0.13554642,1.4006164,1.4710459e-05,0.010310252,0.017052038,-1.4567562597803771,777.0
4770000,-0.09482509,1.4006119,1.41082855e-05,0.004243127,0.009245689,-2.0163226214936003,1929.75
4780000,-0.042301174,1.4006007,1.3505645e-05,0.0065358873,0.009796924,-0.644574901520779,993.6666666666666
4790000,-0.08049325,1.400596,1.2906077e-05,0.00843727,0.019316567,-3.062633029767312,1564.75
4800000,-0.13214268,1.4006025,1.2303794e-05,0.0046552955,0.020065803,-2.549683402564066,1350.3333333333333
4810000,-0.066295944,1.4006125,1.169428e-05,0.009730669,0.011901648,-0.4395345612501842,1025.125
4820000,-0.14707564,1.4006182,1.1088292e-05,0.002932197,0.016262451,-6.005247297318419,2312.1666666666665
4830000,-0.1057433,1.4006252,1.050467e-05,0.0065984526,0.017543592,-3.0489371042099913,1480.0
4840000,-0.13890974,1.4006337,9.906e-06,0.0032732633,0.014190864,-2.9973184439752782,1226.4285714285713
4850000,-0.07689304,1.4006364,9.2894925e-06,0.007100292,0.017129634,-1.548523643912631,1323.125
4860000,-0.1621864,1.4006289,8.689927e-06,0.004910226,0.015275312,-2.3365425827214494,1224.0
4870000,-0.19637151,1.4006243,8.10739e-06,0.0019833422,0.018426856,-5.445486035993478,2427.0
4880000,-0.22758226,1.4006264,7.506676e-06,0.0070112804,0.015413248,-4.153938493380944,1907.0
4890000,-0.21525948,1.4006261,6.8974123e-06,0.0020465055,0.016785882,-9.520138569525443,3599.75
4900000,-0.17300771,1.4006194,6.287316e-06,0.005191624,0.014676571,-2.7383908985066228,1074.75
4910000,-0.17557517,1.4006157,5.6855765e-06,None,None,-3.9026241380322193,1246.7142857142858
4920000,-0.14536785,1.4006101,5.0884937e-06,0.005367805,0.01931989,-3.7839245996656246,2064.5
4930000,-0.17854434,1.40061,4.484533e-06,0.0069038263,0.014097873,-0.7128057231561148,841.8571428571429
4940000,-0.25860554,1.4006062,3.877839e-06,0.0046152147,0.018533254,-3.3177594887739463,1106.7777777777778
4950000,-0.090279855,1.400602,3.278418e-06,0.0054036477,0.017346414,-2.053352746160575,956.0
4960000,-0.07964446,1.4005985,2.6990263e-06,0.0078627085,0.008998285,-1.2416564448861978,928.5384615384615
4970000,-0.06051664,1.4005971,2.1089404e-06,0.006068254,0.015914276,-0.6258271470724139,970.1666666666666
4980000,-0.018012842,1.400596,1.5136332e-06,0.005693483,0.009627882,-1.3187025226996576,1146.7272727272727
4990000,-0.06643319,1.400596,8.975389e-07,0.006464375,0.019273864,-0.43785991723416373,1335.0
5000000,-0.012570777,1.4005954,2.853335e-07,0.0034112649,0.019780213,-1.9739567569704377,1115.75
