Steps,Policy/Entropy,Policy/Learning Rate,Policy/Extrinsic Value Estimate,Environment/Cumulative Reward,Environment/Episode Length,Policy/Extrinsic Reward,Losses/Value Loss,Losses/Policy Loss
1225000,0.62615603,0.00011663932,-0.040954,None,None,None,2.8234147e-06,0.065799356
1230000,0.6166258,0.00011588772,-0.040633228,-1.9999999494757503,4961.0,-1.9999995136167854,9.692359e-06,0.067685574
1235000,0.61288184,0.000115116294,-0.03959973,-1.9999999494757503,4961.0,-1.9999995136167854,2.1868282e-06,0.06677423
1240000,0.580415,0.00011439161,-0.04018656,-1.9999999494757503,4961.0,-1.9999995136167854,6.1590777e-06,0.07102206
1245000,0.6343639,0.00011363385,-0.0393076,-1.9999999494757503,4961.0,-1.9999995136167854,1.9901781e-05,0.0685664
1250000,0.70586747,0.00011286364,-0.03988334,-1.9999999494757503,4961.0,-1.9999995136167854,8.858548e-06,0.062825665
1255000,0.6269029,0.000112140355,-0.03925381,-1.9999999494757503,4961.0,-1.9999995136167854,1.0410205e-05,0.07328454
1260000,0.52614814,0.000111382695,-0.03891182,-1.9999999494757503,4961.0,-1.9999995136167854,1.4529221e-06,0.07115245
1265000,0.49410746,0.00011061152,-0.03870321,-1.9999999494757503,4961.0,-1.9999995136167854,2.3789044e-06,0.06494884
1270000,0.5057737,0.000109887966,-0.038203076,None,None,None,2.001382e-06,0.06437006
1275000,0.44299844,0.00010913638,-0.039731584,-1.9999999494757503,4961.0,-1.9999995136167854,1.0884849e-05,0.06817345
1280000,0.46901372,0.000108364955,-0.039621804,-1.9999999494757503,4961.0,-1.9999995136167854,9.036708e-07,0.065683916
1285000,0.46996382,0.00010764027,-0.03947502,-1.9999999494757503,4961.0,-1.9999995136167854,2.5146542e-06,0.064712256
1290000,0.55665624,0.00010688249,-0.04002919,-1.9999999494757503,4961.0,-1.9999995136167854,4.355899e-06,0.066847146
1295000,0.54908955,0.0001061123,-0.040265244,-1.9999999494757503,4961.0,-1.9999995136167854,8.43971e-06,0.071656734
1300000,0.50354666,0.00010538901,-0.039205603,-1.9999999494757503,4961.0,-1.9999995136167854,5.694456e-06,0.06496235
1305000,0.47952685,0.00010463135,-0.03967021,-1.9999999494757503,4961.0,-1.9999995136167854,6.822921e-07,0.06449291
1310000,0.50350076,0.00010386017,-0.03915233,-1.9999999494757503,4961.0,-1.9999995136167854,5.196194e-06,0.06859112
1315000,0.4872373,0.00010313662,-0.039436247,None,None,None,1.9113431e-06,0.06977732
1320000,0.47199926,0.00010238503,-0.039692562,-1.9999999494757503,4961.0,-1.9999995136167854,3.3914082e-06,0.064902455
1325000,0.5012288,0.0001016136,-0.039010137,-1.9999999494757503,4961.0,-1.9999995136167854,8.096591e-07,0.058454506
1330000,0.4535101,0.00010088892,-0.039779626,-1.9999999494757503,4961.0,-1.9999995136167854,2.4347526e-06,0.06719539
1335000,0.49234536,0.00010013115,-0.039940834,-1.9999999494757503,4961.0,-1.9999995136167854,1.2908223e-06,0.067059994
1340000,0.58913577,9.936228e-05,-0.039821487,-1.9999999494757503,4961.0,-1.9999995136167854,5.339577e-06,0.06963433
1345000,0.602771,9.8641234e-05,-0.03998568,-1.9999999494757503,4961.0,-1.9999995136167854,2.8552588e-06,0.07419212
1350000,0.5738982,9.788837e-05,-0.040889714,-1.9999999494757503,4961.0,-1.9999995136167854,5.497105e-07,0.075013116
1355000,0.62131304,9.7123106e-05,-0.041064903,-1.9999999494757503,4961.0,-1.9999995136167854,1.2964818e-05,0.070207775
1360000,0.6258802,9.6392825e-05,-0.04037685,None,None,None,2.5618892e-06,0.06640372
1365000,0.5559068,9.563368e-05,-0.039742965,-1.9999999494757503,4961.0,-1.9999995136167854,1.0004972e-06,0.07174908
1370000,0.5326732,9.4862255e-05,-0.03963999,-1.9999999494757503,4961.0,-1.9999995136167854,5.054183e-07,0.06453651
1375000,0.5366266,9.413757e-05,-0.040280648,-1.9999999494757503,4961.0,-1.9999995136167854,8.139238e-06,0.060075488
1380000,0.64948356,9.33798e-05,-0.038587946,-1.9999999494757503,4961.0,-1.9999995136167854,6.7426845e-06,0.07320437
1385000,0.64243346,9.2610935e-05,-0.03979899,-1.9999999494757503,4961.0,-1.9999995136167854,3.3887684e-06,0.06497817
1390000,0.6511142,9.188989e-05,-0.038809337,-1.9999999494757503,4961.0,-1.9999995136167854,2.1798444e-06,0.06616999
1395000,0.6478945,9.113702e-05,-0.039226633,-1.9999999494757503,4961.0,-1.9999995136167854,6.52249e-07,0.06536945
1400000,0.59778583,9.037177e-05,-0.039321948,-1.9999999494757503,4961.0,-1.9999995136167854,6.7330575e-07,0.07570739
1405000,0.57835233,8.964372e-05,-0.039475292,None,None,None,7.6717674e-07,0.0648652
1410000,0.56071764,8.888483e-05,-0.039640676,-1.9999999494757503,4961.0,-1.9999995136167854,1.5479665e-06,0.070243925
1415000,0.5935309,8.811898e-05,-0.040886853,-1.9999999494757503,4961.0,-1.9999995136167854,1.8429614e-06,0.06930852
1420000,0.6149161,8.7395216e-05,-0.040403396,-1.9999999494757503,4961.0,-1.9999995136167854,1.0299088e-05,0.067137964
1425000,0.69927794,8.663611e-05,-0.03953681,-1.9999999494757503,4961.0,-1.9999995136167854,5.4514094e-06,0.06535773
1430000,0.70790595,8.586667e-05,-0.039882425,-1.9999999494757503,4961.0,-1.9999995136167854,8.957964e-06,0.061584137
1435000,0.72396946,8.513855e-05,-0.038651213,-1.9999999494757503,4961.0,-1.9999995136167854,7.318103e-06,0.0687713
1440000,0.706167,8.4385676e-05,-0.038523287,-1.9999999494757503,4961.0,-1.9999995136167854,3.7159803e-06,0.06912792
1445000,0.6893103,8.362041e-05,-0.0392238,-1.9999999494757503,4961.0,-1.9999995136167854,7.2756834e-06,0.063401975
1450000,0.65293306,8.289237e-05,-0.039779928,None,None,None,8.686034e-06,0.07215449
1455000,0.62840307,8.2133476e-05,-0.039961625,-1.9999999494757503,4961.0,-1.9999995136167854,1.8130553e-06,0.06556442
1460000,0.6186444,8.136762e-05,-0.03735764,-1.9999999494757503,4961.0,-1.9999995136167854,6.0585866e-05,0.073382154
1465000,0.5459101,8.064387e-05,-0.035601538,-1.7999999532767106,4961.0,-1.7999996000435203,7.945807e-06,0.068240665
1470000,0.58753186,7.988476e-05,-0.035906106,-1.9999999494757503,4961.0,-1.9999995136167854,8.57099e-07,0.06507341
1475000,0.5681152,7.9115314e-05,-0.037952002,-1.9999999494757503,4961.0,-1.9999995136167854,2.0879552e-06,0.07301716
1480000,0.5497911,7.8387195e-05,-0.03837458,-1.9999999494757503,4961.0,-1.9999995136167854,1.2754789e-06,0.06866237
1485000,0.4998902,7.763433e-05,-0.03866237,-1.9999999494757503,4961.0,-1.9999995136167854,5.3529925e-07,0.06585463
1490000,0.48810643,7.686906e-05,-0.03901769,-1.9999999494757503,4961.0,-1.9999995136167854,1.1128441e-06,0.06575225
1495000,0.46628043,7.614102e-05,-0.038574576,None,None,None,1.7238729e-06,0.06970985
1500000,0.40620518,7.538212e-05,-0.038627673,-1.9999999494757503,4961.0,-1.9999995136167854,6.302026e-07,0.06540735
1505000,0.40086538,7.461627e-05,-0.03930531,-1.9999999494757503,4961.0,-1.9999995136167854,4.3382673e-07,0.06728576
1510000,0.40141198,7.3892516e-05,-0.038590204,-1.9999999494757503,4961.0,-1.9999995136167854,2.8597149e-06,0.06859416
1515000,0.44531438,7.313341e-05,-0.039453894,-1.9999999494757503,4961.0,-1.9999995136167854,3.3486833e-06,0.07196669
1520000,0.50293577,7.236397e-05,-0.040036872,-1.9999999494757503,4961.0,-1.9999995136167854,3.3989136e-06,0.068552226
1525000,0.5583098,7.163585e-05,-0.04114448,-1.9999999494757503,4961.0,-1.9999995136167854,8.453903e-06,0.07039913
1530000,0.55654293,7.088298e-05,-0.04174767,-1.9999999494757503,4961.0,-1.9999995136167854,3.120579e-06,0.0713885
1535000,0.5693083,7.011771e-05,-0.042311423,-1.9999999494757503,4961.0,-1.9999995136167854,2.427035e-05,0.06978582
1540000,0.52329946,6.938967e-05,-0.042608913,None,None,None,1.6100159e-06,0.06905712
1545000,0.43772316,6.863078e-05,-0.041544385,-1.9999999494757503,4961.0,-1.9999995136167854,1.3875207e-06,0.06703991
1550000,0.40889812,6.786493e-05,-0.039601672,-1.9999999494757503,4961.0,-1.9999995136167854,8.042381e-07,0.06676063
1555000,0.41498467,6.714116e-05,-0.03904736,-1.9999999494757503,4961.0,-1.9999995136167854,4.16793e-06,0.06612075
1560000,0.46888328,6.638206e-05,-0.03936546,-1.9999999494757503,4961.0,-1.9999995136167854,8.0407165e-07,0.068423375
1565000,0.47369307,6.5612614e-05,-0.03945995,-1.9999999494757503,4961.0,-1.9999995136167854,8.014124e-06,0.06862328
1570000,0.49148625,6.48845e-05,-0.038765706,-1.9999999494757503,4961.0,-1.9999995136167854,1.4818303e-05,0.062223207
1575000,0.47545066,6.4131644e-05,-0.04115721,-1.9999999494757503,4961.0,-1.9999995136167854,2.507105e-06,0.06601991
1580000,0.49562392,6.3366366e-05,-0.040951215,-1.9999999494757503,4961.0,-1.9999995136167854,1.0752496e-05,0.057030734
1585000,0.47978672,6.2638326e-05,-0.041304175,None,None,None,2.3222976e-06,0.068045974
1590000,0.4793294,6.187943e-05,-0.037199724,-1.9999999494757503,4961.0,-1.9999995136167854,8.379508e-06,0.064719304
1595000,0.50532573,6.111358e-05,-0.033507816,-1.9999999494757503,4961.0,-1.9999995136167854,7.776553e-06,0.064443246
1600000,0.48521754,6.0389815e-05,-0.036350988,-1.9999999494757503,4961.0,-1.9999995136167854,1.7073335e-05,0.06999878
1605000,0.5548536,5.9630704e-05,-0.038312115,-1.9999999494757503,4961.0,-1.9999995136167854,1.9139326e-05,0.07388085
1610000,0.58311135,5.8861267e-05,-0.0385829,-1.9999999494757503,4961.0,-1.9999995136167854,1.5517395e-05,0.07726303
1615000,0.5529824,5.8133148e-05,-0.03906812,-1.9999999494757503,4961.0,-1.9999995136167854,5.895144e-06,0.062746376
1620000,0.4997493,5.738028e-05,-0.03908667,-1.9999999494757503,4961.0,-1.9999995136167854,3.6220456e-06,0.071893305
1625000,0.52555555,5.6615016e-05,-0.038938306,-1.9999999494757503,4961.0,-1.9999995136167854,3.887188e-06,0.076730415
1630000,0.5564027,5.5886976e-05,-0.039611503,None,None,None,1.3255635e-05,0.067706324
1635000,0.51835555,5.5128075e-05,-0.038554102,-1.9999999494757503,4961.0,-1.9999995136167854,8.751539e-06,0.064166024
1640000,0.49107176,5.436223e-05,-0.038751535,-1.9999999494757503,4961.0,-1.9999995136167854,2.530579e-06,0.0630392
1645000,0.47726724,5.363847e-05,-0.038931992,-1.9999999494757503,4961.0,-1.9999995136167854,4.0617456e-06,0.06615232
1650000,0.4984381,5.2879357e-05,-0.039193176,-1.9999999494757503,4961.0,-1.9999995136167854,3.958691e-07,0.07354846
1655000,0.4923038,5.2109917e-05,-0.0401716,-1.9999999494757503,4961.0,-1.9999995136167854,1.5076273e-06,0.07313087
1660000,0.48891044,5.13818e-05,-0.040439237,-1.9999999494757503,4961.0,-1.9999995136167854,2.3379798e-06,0.06584911
1665000,0.47434667,5.062893e-05,-0.039816946,-1.9999999494757503,4961.0,-1.9999995136167854,4.2155324e-07,0.07280724
1670000,0.4747629,4.986367e-05,-0.03957536,-1.9999999494757503,4961.0,-1.9999995136167854,5.455216e-07,0.06738502
1675000,0.47227848,4.9135622e-05,-0.03846555,None,None,None,4.2033125e-06,0.0691654
1680000,0.4358965,4.8376733e-05,-0.03827807,-1.9999999494757503,4961.0,-1.9999995136167854,1.3359357e-06,0.067898214
1685000,0.42132276,4.7610876e-05,-0.038505677,-1.9999999494757503,4961.0,-1.9999995136167854,3.7131815e-07,0.06899063
1690000,0.41202387,4.6887122e-05,-0.039182194,-1.9999999494757503,4961.0,-1.9999995136167854,1.5287791e-06,0.06562779
1695000,0.48895183,4.6128014e-05,-0.039624598,-1.9999999494757503,4961.0,-1.9999995136167854,2.509943e-06,0.06242363
1700000,0.4813179,4.535857e-05,-0.038036752,-1.9999999494757503,4961.0,-1.9999995136167854,1.8640898e-05,0.07288611
1705000,0.4891427,4.463045e-05,-0.03743754,-1.9999999494757503,4961.0,-1.9999995136167854,7.612705e-06,0.068429075
1710000,0.4837157,4.387758e-05,-0.03974109,-1.9999999494757503,4961.0,-1.9999995136167854,4.8276925e-06,0.060301546
1715000,0.4861966,4.311232e-05,-0.040867966,-1.9999999494757503,4961.0,-1.9999995136167854,5.5164146e-06,0.070732996
1720000,0.45197225,4.2384276e-05,-0.041899268,None,None,None,2.0584623e-06,0.07093151
1725000,0.41183984,4.1625382e-05,-0.042670734,-1.9999999494757503,4961.0,-1.9999995136167854,6.6772095e-06,0.061151523
1730000,0.45619,4.0859533e-05,-0.040828038,-1.9999999494757503,4961.0,-1.9999995136167854,5.4048874e-06,0.06507105
1735000,0.49861744,4.0135772e-05,-0.039737158,-1.9999999494757503,4961.0,-1.9999995136167854,5.023309e-06,0.059803825
1740000,0.5851006,3.9376664e-05,-0.03895229,-1.9999999494757503,4961.0,-1.9999995136167854,6.8332156e-06,0.06488805
1745000,0.5866135,3.860722e-05,-0.038673665,-1.9999999494757503,4961.0,-1.9999995136167854,1.29447435e-05,0.06275252
1750000,0.6004966,3.7879105e-05,-0.037822086,-1.9999999494757503,4961.0,-1.9999995136167854,2.1379456e-06,0.065460324
1755000,0.5545693,3.7126232e-05,-0.038242,-1.9999999494757503,4961.0,-1.9999995136167854,6.2085417e-07,0.068250835
1760000,0.55091083,3.6360972e-05,-0.03852261,-1.9999999494757503,4961.0,-1.9999995136167854,1.4669404e-06,0.078104794
1765000,0.5732242,3.563293e-05,-0.03875202,None,None,None,9.758027e-06,0.0669013
1770000,0.53312904,3.4874036e-05,-0.039880775,-1.9999999494757503,4961.0,-1.9999995136167854,1.0357104e-05,0.07703707
1775000,0.5587005,3.4108183e-05,-0.03955949,-1.9999999494757503,4961.0,-1.9999995136167854,1.8126771e-05,0.061457384
1780000,0.5604305,3.338443e-05,-0.04111248,-1.9999999494757503,4961.0,-1.9999995136167854,2.006982e-05,0.06925004
1785000,0.6377096,3.262532e-05,-0.041677356,-1.9999999494757503,4961.0,-1.9999995136167854,2.4586147e-06,0.0701422
1790000,0.6833634,3.185587e-05,-0.041548524,-1.9999999494757503,4961.0,-1.9999995136167854,7.8075445e-06,0.066283315
1795000,0.7126459,3.1127754e-05,-0.039708395,-1.9999999494757503,4961.0,-1.9999995136167854,7.1039635e-06,0.068642445
1800000,0.7328474,3.0374888e-05,-0.039296698,-1.9999999494757503,4961.0,-1.9999995136167854,2.1528836e-06,0.06896087
1805000,0.7745738,2.9609624e-05,-0.03901711,-1.9999999494757503,4961.0,-1.9999995136167854,5.750893e-06,0.07082325
1810000,0.7677047,2.8881579e-05,-0.040081542,None,None,None,2.0226041e-06,0.06057932
1815000,0.68674,2.8122688e-05,-0.04035909,-1.9999999494757503,4961.0,-1.9999995136167854,1.1931851e-05,0.06597164
1820000,0.63022757,2.7356835e-05,-0.03881194,-1.9999999494757503,4961.0,-1.9999995136167854,2.8150953e-05,0.06298528
1825000,0.59619176,2.6633077e-05,-0.039206102,-1.9999999494757503,4961.0,-1.9999995136167854,1.00176085e-05,0.06999729
1830000,0.69728017,2.587397e-05,-0.040651295,-1.9999999494757503,4961.0,-1.9999995136167854,0.00013158403,0.06711922
1835000,0.7064527,2.5104528e-05,-0.039246857,-1.9999999494757503,4961.0,-1.9999995136167854,1.579463e-05,0.07407266
1840000,0.6963765,2.4376408e-05,-0.03953168,-1.9999999494757503,4961.0,-1.9999995136167854,2.7203907e-06,0.064880215
1845000,0.6735662,2.362354e-05,-0.039727665,-1.9999999494757503,4961.0,-1.9999995136167854,2.817777e-06,0.06708763
1850000,0.6450726,2.2858272e-05,-0.039675258,-1.9999999494757503,4961.0,-1.9999995136167854,2.3422976e-06,0.06465174
1855000,0.5659225,2.2130236e-05,-0.038773812,None,None,None,2.1286946e-06,0.0766259
1860000,0.50525576,2.1371337e-05,-0.038880866,-1.9999999494757503,4961.0,-1.9999995136167854,3.3545737e-06,0.06854999
1865000,0.53252274,2.0605488e-05,-0.039936088,-1.9999999494757503,4961.0,-1.9999995136167854,2.2848285e-06,0.0734635
1870000,0.54707736,1.988173e-05,-0.040785056,-1.9999999494757503,4961.0,-1.9999995136167854,2.874156e-06,0.07219102
1875000,0.56510043,1.9122619e-05,-0.04167064,-1.7999999532767106,4961.0,-1.799999570241198,5.9524577e-06,0.059376303
1880000,0.5703101,1.8353177e-05,-0.040702086,-1.9999999494757503,4961.0,-1.9999995136167854,8.220128e-06,0.06193784
1885000,0.5677636,1.7625063e-05,-0.039161444,-1.9999999494757503,4961.0,-1.9999995136167854,4.9176983e-06,0.072276376
1890000,0.5280951,1.6872193e-05,-0.04055346,-1.9999999494757503,4961.0,-1.9999995136167854,3.2384523e-06,0.06529912
1895000,0.5429929,1.6106926e-05,-0.040620156,-1.9999999494757503,4961.0,-1.9999995136167854,5.6970503e-06,0.061917834
1900000,0.53968996,1.5378886e-05,-0.038817637,None,None,None,1.2372506e-05,0.07114668
1905000,0.53467286,1.4619989e-05,-0.039963067,-1.9999999494757503,4961.0,-1.9999995136167854,2.6899568e-06,0.07366622
1910000,0.53640664,1.3854141e-05,-0.040403116,-1.9999999494757503,4961.0,-1.9999995136167854,2.1892706e-06,0.07036697
1915000,0.52830464,1.3130381e-05,-0.039781727,-1.9999999494757503,4961.0,-1.9999995136167854,2.677339e-06,0.0690958
1920000,0.53672206,1.2371274e-05,-0.040014844,-1.9999999494757503,4961.0,-1.9999995136167854,2.416622e-06,0.07043647
1925000,0.5407122,1.1601831e-05,-0.03885389,-1.9999999494757503,4961.0,-1.9999995136167854,1.3736975e-05,0.056541592
1930000,0.58549666,1.0873712e-05,-0.03749765,-1.9999999494757503,4961.0,-1.9999995136167854,1.3396906e-06,0.07021626
1935000,0.58775276,1.01208425e-05,-0.03829015,-1.9999999494757503,4961.0,-1.9999995136167854,8.1008386e-07,0.06608321
1940000,0.57838213,9.355578e-06,-0.038380772,-1.9999999494757503,4961.0,-1.9999995136167854,9.777318e-07,0.06567757
1945000,0.55215913,8.627538e-06,-0.038462408,None,None,None,1.9599722e-06,0.073729604
1950000,0.52476764,7.868642e-06,-0.039591905,-1.9999999494757503,4961.0,-1.9999995136167854,2.7806639e-06,0.067657255
1955000,0.52374184,7.102793e-06,-0.040088203,-1.9999999494757503,4961.0,-1.9999995136167854,1.2870611e-06,0.06787203
1960000,0.54386836,6.3790344e-06,-0.039728917,-1.9999999494757503,4961.0,-1.9999995136167854,5.827033e-06,0.071851544
1965000,0.63168067,5.6199247e-06,-0.04060309,-1.9999999494757503,4961.0,-1.9999995136167854,2.7304782e-06,0.06526058
1970000,0.6207092,4.850482e-06,-0.040965874,-1.9999999494757503,4961.0,-1.9999995136167854,4.612939e-06,0.069218844
1975000,0.5531942,4.1223643e-06,-0.040446952,-1.9999999494757503,4961.0,-1.9999995136167854,1.6393338e-06,0.06877092
1980000,0.5089851,3.3772014e-06,-0.039808586,-1.9999999494757503,4961.0,-1.9999995136167854,6.80782e-07,0.061860032
1985000,0.5195143,2.6152834e-06,-0.0396398,-1.9999999494757503,4961.0,-1.9999995136167854,6.3979894e-07,0.07052195
1990000,0.54503334,1.8790025e-06,-0.038464904,None,None,None,1.1567028e-05,0.07943184
1995000,0.516826,1.1172943e-06,-0.039182298,-1.9999999494757503,4961.0,-1.9999995136167854,2.6806192e-06,0.07133252
2000000,0.519032,3.514443e-07,-0.03945113,-1.9999999494757503,4961.0,-1.9999995136167854,1.2035888e-06,0.066776425
