Steps,Policy/Extrinsic Value Estimate,Policy/Entropy,Policy/Learning Rate,Environment/Cumulative Reward,Environment/Episode Length,Policy/Extrinsic Reward,Losses/Value Loss,Losses/Policy Loss
4500000,-0.0068593994,1.405741,3.0143367e-05,None,None,None,1.1870012e-05,0.06693745
4505000,-0.007439636,1.4057126,2.9862666e-05,-0.2583333371828,4961.0,-0.2583333371828,3.8096264e-06,0.0757614
4510000,-0.0073677744,1.405681,2.9583927e-05,None,None,None,1.8412187e-05,0.06670159
4515000,-0.013443372,1.4055257,2.9261368e-05,None,None,None,4.357373e-05,0.06755653
4520000,-0.009514066,1.4055052,2.8938804e-05,None,None,None,4.4408276e-05,0.077038854
4525000,-0.011105692,1.405744,2.8662327e-05,None,None,None,2.2470529e-05,0.06938377
4530000,-0.01599245,1.4059516,2.8339775e-05,None,None,None,4.85475e-05,0.07037591
4535000,-0.019280698,1.4059608,2.8017217e-05,None,None,None,5.904505e-05,0.06334869
4540000,-0.010508904,1.4059832,2.7740733e-05,None,None,None,5.768207e-05,0.06649864
4545000,-0.01335248,1.4061133,2.7464252e-05,None,None,None,3.6430265e-05,0.078677155
4550000,-0.012864744,1.4061693,2.7141687e-05,None,None,None,4.4108594e-05,0.06996587
4555000,-0.015343063,1.4061263,2.6819127e-05,None,None,None,1.8897419e-05,0.070992336
4560000,-0.012762714,1.4060203,2.6542644e-05,None,None,None,6.9239555e-05,0.06870899
4565000,-0.011145051,1.4060585,2.6261945e-05,-0.37500000558793545,4961.0,-0.37500000558793545,2.5653848e-05,0.06495972
4570000,-0.009704736,1.4060059,2.5983209e-05,None,None,None,2.9013587e-05,0.07008267
4575000,-0.01128002,1.4059261,2.5660645e-05,None,None,None,2.0952786e-05,0.06238041
4580000,-0.018875185,1.4059511,2.5338091e-05,None,None,None,6.308379e-05,0.061690338
4585000,-0.014814042,1.4058442,2.5061616e-05,None,None,None,1.768751e-05,0.06905247
4590000,-0.013592534,1.4059032,2.4739056e-05,None,None,None,7.4347794e-05,0.072358206
4595000,-0.013923883,1.4060531,2.4416493e-05,None,None,None,2.6593389e-05,0.067284584
4600000,-0.01487842,1.4061214,2.4140012e-05,None,None,None,3.1863514e-05,0.07225332
4605000,-0.009113241,1.4061419,2.3863528e-05,None,None,None,3.001629e-05,0.06875837
4610000,-0.006740903,1.4061059,2.3540968e-05,None,None,None,3.2563057e-05,0.07081674
4615000,-0.009257127,1.4061443,2.3218405e-05,None,None,None,3.5959405e-05,0.07090097
4620000,-0.010887608,1.4061949,2.2941933e-05,None,None,None,4.70691e-05,0.0668931
4625000,-0.0121402275,1.4061337,2.2661228e-05,-0.30833333792785805,4961.0,-0.30833333792785805,8.574236e-06,0.06048682
4630000,-0.007891527,1.4060864,2.2382485e-05,None,None,None,3.6298166e-05,0.07135676
4635000,-0.008568521,1.4061904,2.205993e-05,None,None,None,3.270064e-05,0.06794694
4640000,-0.0090156235,1.4062222,2.1737376e-05,None,None,None,1.8316254e-05,0.0648622
4645000,-0.008151829,1.4063333,2.1460897e-05,None,None,None,2.2866381e-05,0.07290832
4650000,-0.009395887,1.4063745,2.1184416e-05,None,None,None,3.0295678e-06,0.06755785
4655000,-0.018715674,1.4061674,2.0861851e-05,None,None,None,2.916667e-05,0.066441074
4660000,-0.008071995,1.4060947,2.0539288e-05,None,None,None,3.0425836e-05,0.06894477
4665000,-0.010582373,1.4061685,2.0262807e-05,None,None,None,2.1744096e-05,0.07513245
4670000,-0.0062316256,1.4062802,1.9940246e-05,None,None,None,2.9454797e-05,0.064322196
4675000,-0.005718594,1.4063691,1.9617693e-05,None,None,None,1.7053148e-05,0.06795253
4680000,-0.0066046813,1.4063394,1.9341218e-05,None,None,None,4.3811793e-05,0.07174216
4685000,-0.0050615757,1.4061998,1.9060504e-05,-0.2083333364377419,4961.0,-0.2083333364377419,2.273025e-05,0.074979395
4690000,-0.0038440705,1.406208,1.878177e-05,None,None,None,3.273835e-05,0.076278925
4695000,-0.0075261416,1.4061003,1.8459217e-05,None,None,None,6.7486662e-06,0.06629703
4700000,-0.008497243,1.4060862,1.8136658e-05,None,None,None,4.874358e-05,0.065272026
4705000,-0.010187529,1.4060985,1.7860175e-05,None,None,None,2.2906997e-05,0.05769021
4710000,-0.010508127,1.4060198,1.7583692e-05,None,None,None,2.8485643e-05,0.05673252
4715000,-0.007216388,1.4060687,1.7261129e-05,None,None,None,3.448734e-05,0.06296891
4720000,-0.0066772206,1.4060291,1.6938568e-05,None,None,None,3.6272762e-05,0.07058564
4725000,-0.0066669146,1.4059985,1.6662087e-05,None,None,None,1.4498688e-05,0.07032116
4730000,-0.007628076,1.4059973,1.6339536e-05,None,None,None,4.3498167e-05,0.06769825
4735000,-0.0067531457,1.4058881,1.6016978e-05,None,None,None,4.5372588e-05,0.061216585
4740000,-0.010670021,1.4058571,1.57405e-05,None,None,None,3.3147462e-05,0.06415725
4745000,-0.009858915,1.4059123,1.5459793e-05,-0.23333333681027094,4961.0,-0.23333333681027094,2.2771648e-05,0.07015571
4750000,-0.008983298,1.4059616,1.5181059e-05,None,None,None,2.097676e-05,0.06674646
4755000,-0.0080788005,1.4059829,1.4858499e-05,None,None,None,3.928961e-05,0.0708615
4760000,-0.012571587,1.4059715,1.4535936e-05,None,None,None,1.4870795e-05,0.06906749
4765000,-0.010053283,1.4059018,1.4259454e-05,None,None,None,2.2881566e-05,0.062638015
4770000,-0.008097675,1.4059045,1.3982969e-05,None,None,None,5.596049e-05,0.071795814
4775000,-0.011901298,1.4059855,1.3660409e-05,None,None,None,5.2355237e-05,0.066300035
4780000,-0.011499741,1.4060866,1.3337846e-05,None,None,None,1.7265282e-05,0.069458246
4785000,-0.011785821,1.4061197,1.3061376e-05,None,None,None,3.8108206e-05,0.06670228
4790000,-0.0101836,1.4061604,1.2738819e-05,None,None,None,2.5551504e-05,0.066429764
4795000,-0.011793693,1.4061533,1.2416257e-05,None,None,None,6.5667664e-05,0.06411906
4800000,-0.009244989,1.4061165,1.2139775e-05,None,None,None,3.5945282e-05,0.05880969
4805000,-0.008103608,1.4061453,1.1859078e-05,-0.3166666713853677,4961.0,-0.3166666713853677,2.579104e-05,0.066490576
4810000,-0.010397896,1.4061084,1.1580339e-05,None,None,None,1.8346078e-05,0.065214485
4815000,-0.0094601605,1.406106,1.1257776e-05,None,None,None,4.941187e-05,0.070031404
4820000,-0.013784502,1.4061137,1.0935214e-05,None,None,None,5.650734e-05,0.067432225
4825000,-0.012438971,1.4061126,1.06587295e-05,None,None,None,3.426511e-05,0.06948224
4830000,-0.011771027,1.4061112,1.03822495e-05,None,None,None,2.9715135e-05,0.06550527
4835000,-0.008805122,1.4061085,1.0059686e-05,None,None,None,3.8156537e-05,0.063175544
4840000,-0.008398665,1.406137,9.737142e-06,None,None,None,2.8307368e-06,0.06253269
4845000,-0.008696882,1.4061867,9.460661e-06,None,None,None,2.4899116e-05,0.06509682
4850000,-0.010678229,1.4061961,9.1841775e-06,None,None,None,6.875918e-06,0.05783038
4855000,-0.011010858,1.4062304,8.861616e-06,None,None,None,5.249057e-05,0.07162403
4860000,-0.010535369,1.4062061,8.539054e-06,None,None,None,4.7716174e-05,0.06690501
4865000,-0.009538366,1.4062128,8.258357e-06,-0.30000000447034836,4961.0,-0.30000000447034836,2.8607465e-05,0.049001444
4870000,-0.009074278,1.4062657,7.979616e-06,None,None,None,4.0704614e-05,0.06833431
4875000,-0.012791289,1.4062706,7.657054e-06,None,None,None,4.015339e-05,0.075123325
4880000,-0.00986413,1.4062241,7.3344913e-06,None,None,None,4.1178373e-06,0.06456835
4885000,-0.009721724,1.4062173,7.0580095e-06,None,None,None,4.1308216e-05,0.06614558
4890000,-0.012571456,1.4061896,6.781527e-06,None,None,None,2.8125514e-05,0.06554223
4895000,-0.0069748936,1.4061794,6.4589785e-06,None,None,None,3.088986e-05,0.06866054
4900000,-0.006727058,1.406158,6.136421e-06,None,None,None,1.5044048e-05,0.0704777
4905000,-0.006451117,1.4061463,5.8599385e-06,None,None,None,2.3675817e-05,0.067308396
4910000,-0.0048813154,1.4061286,5.5834566e-06,None,None,None,1.5907053e-05,0.06417448
4915000,-0.0059879534,1.4061728,5.260895e-06,None,None,None,3.2427033e-05,0.070482224
4920000,-0.005812788,1.4062078,4.938331e-06,None,None,None,3.1199437e-05,0.074732244
4925000,-0.005542376,1.4062375,4.6576347e-06,-0.2500000037252903,4961.0,-0.2500000037252903,4.1601466e-05,0.070103854
4930000,-0.004779272,1.4062527,4.3788946e-06,None,None,None,2.232519e-05,0.07535299
4935000,-0.005596209,1.4062768,4.0563327e-06,None,None,None,1.9787072e-05,0.07122357
4940000,-0.0059866235,1.4062884,3.7337702e-06,None,None,None,3.0155807e-05,0.068450004
4945000,-0.005576156,1.4062972,3.4572877e-06,None,None,None,3.9234066e-05,0.06626152
4950000,-0.0050757765,1.4062991,3.1808233e-06,None,None,None,5.3110674e-05,0.074806124
4955000,-0.006430036,1.4063104,2.8582613e-06,None,None,None,1.2992482e-05,0.07017779
4960000,-0.007861909,1.4063091,2.5356987e-06,None,None,None,8.248423e-05,0.07377034
4965000,-0.008050512,1.4063075,2.2592171e-06,None,None,None,2.2949946e-05,0.07299894
4970000,-0.0073560127,1.406302,1.9827348e-06,None,None,None,2.7818958e-05,0.07297363
4975000,-0.009727528,1.4063057,1.6601722e-06,None,None,None,2.9506216e-05,0.06856643
4980000,-0.004348807,1.406305,1.3376101e-06,None,None,None,2.049632e-05,0.06365387
4985000,-0.0035519775,1.4063076,1.0569138e-06,-0.22500000335276127,4961.0,-0.22500000335276127,3.132341e-06,0.06986725
4990000,-0.0041017625,1.4063065,7.7817293e-07,None,None,None,1.1056281e-05,0.064377025
4995000,-0.0054487055,1.4063069,4.556105e-07,None,None,None,3.3935976e-05,0.0603922
5000000,-0.0062469225,1.4063072,1.330541e-07,None,None,None,3.891294e-05,0.06847562
